,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
3759,0.0995,0.7177,-0.7264,1.6503,0.6184
3760,0.0987,0.7179,-0.7236,1.6547,0.6128
3761,0.0981,0.7192,-0.7984,1.5942,0.6303
3762,0.0985,0.7178,-0.7423,1.6543,0.6163
3763,0.0988,0.7177,-0.7322,1.6508,0.6235
3764,0.0982,0.7169,-0.7395,1.6512,0.6191
3765,0.0977,0.7187,-0.736,1.6582,0.6294
3766,0.0969,0.7168,-0.741,1.6521,0.6143
3767,0.0963,0.7192,-0.7566,1.6508,0.6343
3768,0.0975,0.7179,-0.7567,1.6336,0.6351
3769,0.0978,0.7172,-0.751,1.6293,0.6334
3770,0.0985,0.7179,-0.7438,1.6459,0.6055
3771,0.0979,0.7169,-0.7399,1.644,0.6237
3772,0.0984,0.719,-0.7461,1.6562,0.6312
3773,0.0996,0.7162,-0.6993,1.6608,0.628
3774,0.0968,0.7172,-0.7496,1.638,0.641
3775,0.0981,0.7177,-0.7602,1.6392,0.6372
3776,0.0974,0.7185,-0.745,1.6496,0.6297
3777,0.0983,0.7175,-0.7331,1.6608,0.6111
3778,0.0982,0.7182,-0.743,1.6486,0.64
3779,0.0983,0.7161,-0.7444,1.6392,0.6126
3780,0.0977,0.7174,-0.7575,1.627,0.6137
3781,0.0993,0.7184,-0.7224,1.6662,0.6186
3782,0.0997,0.7174,-0.7107,1.6565,0.629
3783,0.0974,0.7199,-0.7492,1.6559,0.6324
3784,0.0974,0.7189,-0.7998,1.6051,0.6355
3785,0.0992,0.7174,-0.7401,1.6444,0.6219
3786,0.0983,0.7178,-0.7368,1.6477,0.62
3787,0.0981,0.7178,-0.751,1.6463,0.622
3788,0.0986,0.7168,-0.7172,1.6558,0.6216
3789,0.0969,0.7164,-0.7385,1.6447,0.6262
3790,0.0969,0.7187,-0.7513,1.6528,0.621
3791,0.0966,0.7179,-0.7433,1.6537,0.6213
3792,0.0967,0.7201,-0.8151,1.5823,0.6497
3793,0.0979,0.7163,-0.7594,1.6278,0.6142
3794,0.0962,0.7167,-0.7757,1.6162,0.6288
3795,0.0965,0.7183,-0.7505,1.6485,0.6268
3796,0.0987,0.7175,-0.7256,1.6556,0.6217
3797,0.0984,0.7181,-0.7305,1.6565,0.6278
3798,0.0964,0.7188,-0.7925,1.6143,0.627
3799,0.0962,0.7181,-0.7707,1.638,0.6267
3800,0.0978,0.7183,-0.775,1.6321,0.6386
3801,0.0984,0.7171,-0.7183,1.6605,0.6187
3802,0.097,0.7177,-0.7529,1.6461,0.6329
3803,0.0985,0.7172,-0.7256,1.6592,0.6182
3804,0.0987,0.718,-0.7354,1.6532,0.6166
3805,0.0986,0.7173,-0.721,1.6649,0.6279
3806,0.0977,0.7178,-0.7382,1.6563,0.6243
3807,0.0979,0.7186,-0.7412,1.6462,0.6219
3808,0.0993,0.7166,-0.7432,1.6278,0.6351
3809,0.0979,0.7187,-0.7981,1.6008,0.6329
3810,0.0978,0.7186,-0.7581,1.6364,0.6227
3811,0.0967,0.7167,-0.7478,1.6499,0.6027
3812,0.0984,0.7158,-0.7493,1.6309,0.6058
3813,0.0977,0.7184,-0.7526,1.6444,0.6333
3814,0.0974,0.7179,-0.7372,1.6549,0.6082
3815,0.0978,0.7178,-0.7272,1.6537,0.6255
3816,0.0963,0.7172,-0.7449,1.6505,0.612
3817,0.0977,0.718,-0.7334,1.6536,0.6195
3818,0.0968,0.7178,-0.7462,1.6479,0.6269
3819,0.0978,0.7189,-0.7419,1.6544,0.6282
3820,0.098,0.7171,-0.7309,1.6472,0.6316
3821,0.0982,0.7182,-0.758,1.6392,0.6208
3822,0.098,0.717,-0.7636,1.6326,0.6125
3823,0.0973,0.7168,-0.7253,1.6678,0.6177
3824,0.0996,0.7154,-0.7018,1.6593,0.6265
3825,0.0979,0.7172,-0.7423,1.6436,0.6288
3826,0.0986,0.7178,-0.7273,1.6567,0.6223
3827,0.0989,0.7176,-0.7238,1.6445,0.6263
3828,0.0956,0.7193,-0.779,1.6359,0.6235
3829,0.0992,0.7193,-0.7282,1.6555,0.6196
3830,0.0983,0.7191,-0.7644,1.6343,0.6333
3831,0.0965,0.7188,-0.8116,1.5983,0.6398
3832,0.0985,0.717,-0.7342,1.6489,0.6143
3833,0.0995,0.7172,-0.7186,1.6557,0.6267
3834,0.0972,0.7171,-0.7704,1.629,0.6187
3835,0.0986,0.7151,-0.7243,1.6578,0.6066
3836,0.0992,0.7177,-0.7293,1.6571,0.6129
3837,0.0977,0.7183,-0.7306,1.6602,0.6214
3838,0.0996,0.7179,-0.7107,1.6667,0.6203
3839,0.0952,0.7196,-0.7914,1.622,0.6345
3840,0.0985,0.7165,-0.7097,1.6517,0.6331
3841,0.0964,0.7169,-0.7871,1.6055,0.6245
3842,0.0992,0.7156,-0.7069,1.6641,0.6336
3843,0.0996,0.7169,-0.7264,1.6542,0.6116
3844,0.097,0.7196,-0.7804,1.6265,0.6257
3845,0.0972,0.7181,-0.7567,1.6379,0.6354
3846,0.0987,0.7187,-0.7093,1.6643,0.6302
3847,0.0972,0.7181,-0.7297,1.6609,0.6289
3848,0.0967,0.7193,-0.7984,1.6045,0.6414
3849,0.0976,0.7168,-0.7513,1.6307,0.624
3850,0.0984,0.7178,-0.7172,1.6653,0.6281
3851,0.0983,0.7158,-0.745,1.6323,0.5988
3852,0.0983,0.7182,-0.7569,1.6251,0.6223
3853,0.0972,0.7179,-0.7448,1.6479,0.628
3854,0.0983,0.718,-0.7476,1.645,0.6215
3855,0.0975,0.7168,-0.747,1.6403,0.6224
3856,0.0977,0.7179,-0.7491,1.6496,0.6148
3857,0.0993,0.7182,-0.7162,1.658,0.6196
3858,0.0967,0.7175,-0.7348,1.662,0.6321
3859,0.0977,0.7187,-0.7568,1.6282,0.636
3860,0.0961,0.7159,-0.7578,1.6383,0.6137
3861,0.0981,0.7175,-0.7515,1.6398,0.6164
3862,0.098,0.7187,-0.7419,1.6547,0.6161
3863,0.0985,0.7165,-0.7304,1.642,0.6285
3864,0.0977,0.7183,-0.732,1.6621,0.6284
3865,0.0989,0.7183,-0.7377,1.6491,0.6215
3866,0.098,0.7181,-0.7814,1.6117,0.6279
3867,0.097,0.719,-0.8148,1.5904,0.6401
3868,0.0975,0.7164,-0.7602,1.6214,0.621
3869,0.0972,0.7187,-0.7372,1.6594,0.6149
3870,0.0977,0.7177,-0.7431,1.6465,0.6194
3871,0.0975,0.7167,-0.745,1.6473,0.6227
3872,0.0979,0.7158,-0.7255,1.66,0.6162
3873,0.0954,0.7182,-0.7801,1.6364,0.6099
3874,0.0972,0.7184,-0.7439,1.6561,0.6212
3875,0.0982,0.7175,-0.7521,1.6356,0.6352
3876,0.0966,0.7185,-0.7379,1.6513,0.6436
3877,0.0981,0.7183,-0.7322,1.6595,0.6353
3878,0.0969,0.7182,-0.7428,1.663,0.6323
3879,0.0973,0.7162,-0.7409,1.6491,0.6281
3880,0.0966,0.7178,-0.7531,1.647,0.612
3881,0.0979,0.718,-0.7429,1.6453,0.6319
3882,0.0982,0.7167,-0.7564,1.6272,0.6244
3883,0.0984,0.7181,-0.7487,1.644,0.6162
3884,0.0997,0.7178,-0.7179,1.6603,0.6192
3885,0.0992,0.7173,-0.7189,1.66,0.6193
3886,0.0969,0.7167,-0.7279,1.6649,0.6239
3887,0.0991,0.7181,-0.749,1.6459,0.6134
3888,0.0975,0.7187,-0.7805,1.6198,0.6353
3889,0.0975,0.7183,-0.7606,1.6391,0.6345
3890,0.0987,0.7178,-0.7314,1.648,0.6261
3891,0.0969,0.7194,-0.7469,1.6414,0.6455
3892,0.0955,0.7189,-0.8309,1.5817,0.631
3893,0.0973,0.7188,-0.7412,1.6479,0.6338
3894,0.0985,0.7174,-0.7226,1.662,0.6156
3895,0.098,0.7172,-0.7356,1.6528,0.6221
3896,0.0966,0.7178,-0.7482,1.6502,0.6247
3897,0.0986,0.7178,-0.7346,1.6531,0.6158
3898,0.0971,0.7174,-0.7507,1.6491,0.6201
3899,0.0982,0.7188,-0.7347,1.6584,0.6222
3900,0.0976,0.7171,-0.7656,1.6285,0.6255
3901,0.0995,0.7164,-0.7414,1.6312,0.6251
3902,0.0969,0.718,-0.7538,1.6482,0.6178
3903,0.0974,0.7182,-0.7346,1.6472,0.6219
3904,0.098,0.7178,-0.7419,1.6495,0.6212
3905,0.0991,0.7172,-0.7273,1.6494,0.6005
3906,0.0975,0.7201,-0.7867,1.6216,0.6387
3907,0.0976,0.7179,-0.7395,1.6468,0.6201
3908,0.0981,0.7168,-0.7477,1.6461,0.6145
3909,0.0985,0.7168,-0.7251,1.6612,0.6156
3910,0.0976,0.7178,-0.7468,1.6472,0.6237
3911,0.0979,0.7168,-0.7367,1.6547,0.6291
3912,0.0973,0.7192,-0.7686,1.633,0.6346
3913,0.0958,0.7189,-0.7577,1.6494,0.6443
3914,0.0961,0.7197,-0.749,1.6485,0.6245
3915,0.0983,0.718,-0.7322,1.6541,0.6096
3916,0.0983,0.716,-0.7345,1.6487,0.6124
3917,0.0988,0.717,-0.7251,1.6459,0.6295
3918,0.0986,0.7174,-0.7178,1.6694,0.6252
3919,0.0999,0.7183,-0.7387,1.6436,0.6321
3920,0.0985,0.7178,-0.739,1.6421,0.6183
3921,0.0979,0.7175,-0.7387,1.6518,0.6395
3922,0.0978,0.7182,-0.7447,1.6512,0.6289
3923,0.0956,0.7176,-0.7609,1.645,0.6226
3924,0.0982,0.7175,-0.7702,1.616,0.6246
3925,0.0979,0.7183,-0.7628,1.6282,0.6346
3926,0.0986,0.716,-0.7175,1.6675,0.6226
3927,0.0968,0.7169,-0.7374,1.6437,0.6284
3928,0.0985,0.7161,-0.7278,1.6531,0.6024
3929,0.0991,0.7168,-0.7267,1.6547,0.6123
3930,0.097,0.719,-0.7464,1.6448,0.6397
3931,0.0985,0.7165,-0.7219,1.6516,0.6174
3932,0.0989,0.7182,-0.7318,1.6509,0.6212
3933,0.0971,0.7175,-0.7527,1.6419,0.6182
3934,0.0985,0.7156,-0.7266,1.6527,0.6117
3935,0.096,0.7203,-0.7573,1.6601,0.6265
3936,0.0991,0.7178,-0.7355,1.645,0.6178
3937,0.0972,0.7183,-0.7463,1.6428,0.6258
3938,0.0999,0.7174,-0.7369,1.6375,0.6028
3939,0.0984,0.7184,-0.7231,1.6656,0.6254
3940,0.0987,0.7177,-0.7377,1.6514,0.6238
3941,0.0975,0.7184,-0.7343,1.6581,0.6058
3942,0.0984,0.7183,-0.7129,1.6697,0.6187
3943,0.0976,0.7181,-0.7315,1.6473,0.6392
3944,0.0993,0.7168,-0.7124,1.6521,0.6197
3945,0.0992,0.7159,-0.7326,1.6428,0.6064
3946,0.0665,0.7583,-1.4353,1.3108,1.8028
3947,0.0977,0.718,-0.7443,1.6491,0.6152
3948,0.0994,0.7165,-0.7119,1.6535,0.6124
3949,0.0976,0.7183,-0.7296,1.6601,0.6209
3950,0.0974,0.718,-0.7341,1.6606,0.6256
3951,0.0977,0.7181,-0.7329,1.6544,0.6151
3952,0.098,0.7166,-0.7541,1.6338,0.619
3953,0.0982,0.7172,-0.7384,1.6427,0.6155
3954,0.0978,0.7181,-0.7387,1.6596,0.6183
3955,0.0976,0.7161,-0.7357,1.6499,0.6132
3956,0.0983,0.7177,-0.7403,1.6518,0.632
3957,0.0986,0.7174,-0.7307,1.6523,0.6069
3958,0.0977,0.718,-0.7303,1.6502,0.6268
3959,0.097,0.7191,-0.7599,1.6431,0.6328
3960,0.0969,0.7162,-0.7871,1.6073,0.6161
3961,0.0974,0.7174,-0.7513,1.6419,0.6212
3962,0.0976,0.7168,-0.7392,1.6441,0.6362
3963,0.0977,0.7167,-0.7267,1.657,0.6269
3964,0.099,0.7153,-0.7129,1.6532,0.6235
3965,0.0968,0.7192,-0.7902,1.6065,0.6426
3966,0.0989,0.7173,-0.747,1.6391,0.613
3967,0.0996,0.7178,-0.7515,1.6284,0.6252
3968,0.0973,0.7165,-0.7433,1.6486,0.6172
3969,0.0971,0.7183,-0.7325,1.6598,0.625
3970,0.098,0.7181,-0.7246,1.6592,0.6258
3971,0.0982,0.7184,-0.7201,1.6601,0.6285
3972,0.0978,0.7195,-0.8055,1.6018,0.6392
3973,0.0981,0.7175,-0.7226,1.6602,0.6083
3974,0.0984,0.7164,-0.7361,1.6489,0.5981
3975,0.0958,0.7171,-0.7626,1.6335,0.625
3976,0.0982,0.7178,-0.7296,1.6555,0.6164
3977,0.099,0.7156,-0.71,1.6618,0.6028
3978,0.0984,0.7167,-0.7196,1.6535,0.6179
3979,0.0965,0.7187,-0.7421,1.6537,0.6194
3980,0.0976,0.7164,-0.74,1.6499,0.6117
3981,0.0978,0.7175,-0.7393,1.6573,0.6232
3982,0.0968,0.7181,-0.7858,1.614,0.625
3983,0.0991,0.7171,-0.749,1.6312,0.6141
3984,0.0993,0.7164,-0.7052,1.6616,0.6264
3985,0.0984,0.7174,-0.7314,1.6533,0.6006
3986,0.0986,0.7179,-0.7278,1.6573,0.6107
3987,0.0974,0.72,-0.7396,1.6617,0.629
3988,0.0979,0.7177,-0.7369,1.6527,0.6172
3989,0.0976,0.7175,-0.7421,1.6528,0.6187
3990,0.0981,0.717,-0.7352,1.6479,0.6219
3991,0.0966,0.7186,-0.8137,1.5936,0.623
3992,0.0979,0.7187,-0.7374,1.6654,0.6223
3993,0.0989,0.718,-0.7165,1.6618,0.6306
3994,0.0983,0.7177,-0.7418,1.6495,0.6235
3995,0.0973,0.7188,-0.7332,1.6656,0.6128
3996,0.0979,0.7174,-0.7219,1.6688,0.6225
3997,0.0987,0.7177,-0.7304,1.6664,0.6236
3998,0.0978,0.7191,-0.7353,1.6611,0.6161
3999,0.0978,0.7165,-0.7595,1.6385,0.6118
4000,0.0974,0.7183,-0.7387,1.6504,0.6183
4001,0.0982,0.7175,-0.7629,1.6343,0.6287
4002,0.0955,0.7164,-0.7908,1.6021,0.6342
4003,0.0973,0.7167,-0.7363,1.6526,0.6286
4004,0.0972,0.7181,-0.7524,1.6453,0.6083
4005,0.099,0.7177,-0.7287,1.656,0.6231
4006,0.0981,0.7176,-0.7324,1.6571,0.6269
4007,0.0967,0.719,-0.761,1.6403,0.6279
4008,0.0974,0.7173,-0.7544,1.6396,0.6177
4009,0.0992,0.7175,-0.7279,1.6519,0.6203
4010,0.0962,0.7187,-0.7423,1.6479,0.638
4011,0.0985,0.717,-0.7476,1.6472,0.6232
4012,0.0979,0.7175,-0.7279,1.6559,0.6224
4013,0.0972,0.7179,-0.7489,1.649,0.6282
4014,0.0967,0.7184,-0.7666,1.6297,0.6385
4015,0.0981,0.7166,-0.7312,1.6539,0.6193
4016,0.0976,0.7183,-0.7381,1.6515,0.6069
4017,0.0978,0.7171,-0.7367,1.648,0.6298
4018,0.0971,0.7175,-0.7432,1.6408,0.6141
4019,0.0975,0.7184,-0.7317,1.6656,0.619
4020,0.0978,0.7163,-0.7814,1.6058,0.6276
4021,0.0989,0.7194,-0.7261,1.6646,0.6335
4022,0.0986,0.7175,-0.7621,1.6295,0.6129
4023,0.0983,0.7188,-0.75,1.6433,0.6338
4024,0.0977,0.7183,-0.7487,1.6436,0.6231
4025,0.0989,0.7176,-0.7629,1.6212,0.6362
4026,0.0973,0.7169,-0.734,1.6582,0.6274
4027,0.0984,0.716,-0.7346,1.6561,0.6176
4028,0.0979,0.7173,-0.7483,1.641,0.6265
4029,0.0981,0.7177,-0.7563,1.6332,0.6276
4030,0.0983,0.7176,-0.7571,1.6375,0.6221
4031,0.0978,0.7173,-0.7436,1.6479,0.6215
4032,0.0981,0.7178,-0.7659,1.6265,0.6144
4033,0.098,0.7183,-0.7212,1.663,0.6309
4034,0.098,0.719,-0.7358,1.6589,0.6097
4035,0.0974,0.7178,-0.7317,1.6582,0.6221
4036,0.0982,0.7178,-0.7212,1.6648,0.6209
4037,0.0986,0.7176,-0.7173,1.664,0.6162
4038,0.0976,0.7185,-0.7482,1.6465,0.627
4039,0.0974,0.7167,-0.7465,1.6358,0.6228
4040,0.0961,0.7181,-0.7615,1.638,0.6223
4041,0.0988,0.7189,-0.7426,1.6429,0.6188
4042,0.0987,0.7185,-0.7347,1.6526,0.6256
4043,0.0971,0.7166,-0.7438,1.6484,0.6034
4044,0.0975,0.7168,-0.7458,1.6408,0.6296
4045,0.0978,0.7167,-0.7492,1.6356,0.6281
4046,0.0989,0.7175,-0.7477,1.6435,0.6414
4047,0.0983,0.719,-0.7233,1.6597,0.6323
4048,0.0986,0.7188,-0.7269,1.6628,0.6159
4049,0.0985,0.7167,-0.7256,1.6524,0.6139
4050,0.0989,0.7181,-0.7239,1.6595,0.6106
4051,0.0965,0.7196,-0.7578,1.6499,0.6371
4052,0.097,0.7189,-0.8146,1.5851,0.6471
4053,0.098,0.7162,-0.7362,1.6477,0.6161
4054,0.0982,0.7183,-0.7828,1.6067,0.6285
4055,0.0975,0.7155,-0.7632,1.6231,0.6208
4056,0.0987,0.7174,-0.7333,1.6432,0.6172
4057,0.097,0.7185,-0.758,1.6412,0.6385
4058,0.0967,0.7168,-0.7463,1.6495,0.6287
4059,0.0962,0.7159,-0.7428,1.6388,0.6231
4060,0.0988,0.7171,-0.7203,1.6663,0.6146
4061,0.0965,0.7162,-0.7408,1.6419,0.6353
4062,0.0986,0.7175,-0.7186,1.6592,0.6151
4063,0.0984,0.7182,-0.7408,1.6515,0.6246
4064,0.0983,0.719,-0.7383,1.6515,0.6168
4065,0.098,0.718,-0.7422,1.6554,0.6209
4066,0.0974,0.7172,-0.7364,1.6546,0.6222
4067,0.0986,0.718,-0.7349,1.6528,0.6273
4068,0.0986,0.7167,-0.7246,1.6582,0.6173
4069,0.0981,0.7176,-0.739,1.6449,0.625
4070,0.0985,0.7185,-0.7328,1.656,0.6152
4071,0.0983,0.7183,-0.7309,1.6537,0.6341
4072,0.0984,0.7172,-0.7321,1.6508,0.622
4073,0.098,0.7182,-0.7364,1.6503,0.6284
4074,0.0985,0.7167,-0.72,1.6572,0.6115
4075,0.0985,0.7175,-0.7193,1.6628,0.6154
4076,0.0982,0.7181,-0.7283,1.6555,0.62
4077,0.0956,0.7191,-0.7689,1.6271,0.6431
4078,0.0963,0.7177,-0.8203,1.591,0.6189
4079,0.096,0.7169,-0.7483,1.655,0.6224
4080,0.0974,0.718,-0.7434,1.6506,0.6227
4081,0.0981,0.7158,-0.7297,1.6524,0.6137
4082,0.098,0.7178,-0.7416,1.6488,0.628
4083,0.0965,0.7175,-0.7414,1.6551,0.63
4084,0.0974,0.7197,-0.7789,1.6213,0.6179
4085,0.0975,0.7202,-0.7468,1.6615,0.6421
4086,0.0982,0.7183,-0.7369,1.6516,0.6269
4087,0.0995,0.7174,-0.7219,1.653,0.6193
4088,0.0979,0.7177,-0.77,1.6262,0.6196
4089,0.0984,0.7181,-0.7251,1.6695,0.6147
4090,0.0975,0.7178,-0.7554,1.6406,0.6252
4091,0.0972,0.7184,-0.7375,1.6618,0.6217
4092,0.0988,0.7177,-0.7261,1.6528,0.6314
4093,0.0983,0.7176,-0.7378,1.6424,0.619
4094,0.0969,0.7183,-0.8153,1.5901,0.628
4095,0.0984,0.7179,-0.7495,1.6398,0.6233
4096,0.0983,0.7185,-0.7311,1.6624,0.6229
4097,0.0991,0.7171,-0.7185,1.6555,0.6256
4098,0.0983,0.7172,-0.7149,1.6635,0.6189
4099,0.0969,0.7173,-0.744,1.657,0.6162
4100,0.0976,0.7169,-0.7729,1.6125,0.6361
4101,0.0975,0.7162,-0.7602,1.6355,0.6068
4102,0.0966,0.7181,-0.7677,1.6314,0.6348
4103,0.0979,0.7199,-0.7397,1.666,0.6336
4104,0.0983,0.7189,-0.7299,1.6652,0.631
4105,0.0965,0.7186,-0.8202,1.5833,0.6435
4106,0.0989,0.7169,-0.7504,1.6378,0.6132
4107,0.0978,0.7173,-0.7377,1.6516,0.6268
4108,0.0988,0.7157,-0.7172,1.6604,0.6092
4109,0.0978,0.7154,-0.721,1.655,0.6309
4110,0.0967,0.7189,-0.7749,1.6319,0.6258
4111,0.0975,0.7182,-0.7328,1.657,0.6202
4112,0.0983,0.718,-0.7337,1.6537,0.6098
4113,0.0976,0.7191,-0.7512,1.6475,0.617
4114,0.0974,0.719,-0.7466,1.643,0.6286
4115,0.0989,0.7179,-0.7451,1.6406,0.6231
4116,0.0983,0.7179,-0.7313,1.6625,0.6142
4117,0.0993,0.7175,-0.7344,1.6591,0.6268
4118,0.0986,0.7175,-0.7257,1.6579,0.6209
4119,0.0963,0.7183,-0.7536,1.649,0.6112
4120,0.0977,0.7178,-0.7426,1.6474,0.6263
4121,0.0988,0.7163,-0.709,1.6615,0.6216
4122,0.0976,0.7182,-0.763,1.6321,0.6176
4123,0.0979,0.7181,-0.7382,1.6496,0.629
4124,0.0992,0.7166,-0.7238,1.6487,0.6164
4125,0.0987,0.717,-0.7077,1.6718,0.6165
4126,0.0986,0.7167,-0.7329,1.6486,0.6201
4127,0.0971,0.7194,-0.7771,1.6128,0.6403
4128,0.0967,0.7175,-0.7451,1.6439,0.6254
4129,0.0986,0.7176,-0.7304,1.6523,0.6256
4130,0.0973,0.7177,-0.7414,1.6541,0.6324
4131,0.0979,0.7166,-0.7205,1.6639,0.6147
4132,0.0975,0.7177,-0.7397,1.6469,0.618
4133,0.0985,0.7174,-0.7244,1.6573,0.6227
4134,0.0986,0.7179,-0.7246,1.6577,0.6292
4135,0.0962,0.7176,-0.7535,1.6462,0.6264
4136,0.0988,0.718,-0.7711,1.6199,0.6176
4137,0.0985,0.7177,-0.7344,1.6549,0.6202
4138,0.0989,0.7173,-0.7348,1.6529,0.6278
4139,0.0995,0.7166,-0.7014,1.6655,0.6058
4140,0.0971,0.719,-0.758,1.6437,0.6175
4141,0.0984,0.7181,-0.734,1.6501,0.6185
4142,0.0993,0.7175,-0.7124,1.6577,0.613
4143,0.0977,0.7184,-0.7493,1.6465,0.6167
4144,0.0985,0.7178,-0.7398,1.6474,0.6099
4145,0.098,0.7175,-0.7652,1.6271,0.6139
4146,0.0983,0.7175,-0.7334,1.648,0.6072
4147,0.0978,0.7179,-0.7287,1.6546,0.6205
4148,0.0992,0.7167,-0.7209,1.6553,0.623
4149,0.0989,0.7169,-0.7281,1.6463,0.6419
4150,0.0977,0.7178,-0.7412,1.6476,0.6258
4151,0.0985,0.7176,-0.7183,1.6651,0.6279
4152,0.098,0.7181,-0.7528,1.6444,0.6159
4153,0.0982,0.7175,-0.7312,1.6605,0.6208
4154,0.097,0.718,-0.7509,1.6488,0.6287
4155,0.0971,0.7178,-0.7579,1.645,0.625
4156,0.098,0.7178,-0.731,1.6604,0.6138
4157,0.0999,0.716,-0.704,1.6604,0.6043
4158,0.0974,0.7184,-0.7345,1.6558,0.6278
4159,0.0983,0.7182,-0.7344,1.6544,0.6275
4160,0.0975,0.7183,-0.7613,1.6379,0.6181
4161,0.0958,0.7209,-0.8256,1.5886,0.6535
4162,0.096,0.7198,-0.7488,1.6626,0.6233
4163,0.0983,0.7176,-0.7089,1.6749,0.6188
4164,0.0979,0.7187,-0.7475,1.6514,0.6166
4165,0.0984,0.7181,-0.7558,1.6375,0.6311
4166,0.0973,0.7179,-0.7432,1.6477,0.6221
4167,0.0971,0.7168,-0.7535,1.6385,0.6159
4168,0.0971,0.7184,-0.8129,1.5927,0.6229
4169,0.0987,0.7178,-0.7442,1.6449,0.6229
4170,0.097,0.7189,-0.7468,1.6541,0.6069
4171,0.0973,0.7182,-0.7334,1.6606,0.5933
4172,0.0964,0.7181,-0.7726,1.6363,0.6402
4173,0.0968,0.7191,-0.7759,1.63,0.6128
4174,0.0977,0.7192,-0.7326,1.6566,0.6267
4175,0.0978,0.717,-0.7393,1.6521,0.6224
4176,0.098,0.7178,-0.7271,1.6503,0.6424
4177,0.0969,0.7183,-0.7428,1.6511,0.6236
4178,0.0976,0.7187,-0.747,1.6422,0.6285
4179,0.096,0.7182,-0.772,1.6394,0.622
4180,0.0992,0.7173,-0.7288,1.6485,0.6109
4181,0.0965,0.7168,-0.7685,1.6333,0.6183
4182,0.0978,0.7183,-0.7504,1.6389,0.6218
4183,0.0978,0.7174,-0.7414,1.6536,0.6086
4184,0.0969,0.7194,-0.7364,1.6697,0.6199
4185,0.0974,0.717,-0.7311,1.6621,0.6103
4186,0.0981,0.717,-0.7482,1.6392,0.6084
4187,0.0973,0.7169,-0.753,1.6361,0.6153
4188,0.0988,0.7176,-0.775,1.6109,0.6169
4189,0.098,0.7174,-0.7448,1.6402,0.6274
4190,0.0981,0.7181,-0.7653,1.6387,0.6175
4191,0.0986,0.7182,-0.736,1.6546,0.5989
4192,0.0988,0.7172,-0.7219,1.6525,0.6263
4193,0.1002,0.7181,-0.7099,1.6642,0.62
4194,0.0985,0.7167,-0.7227,1.647,0.619
4195,0.1006,0.7153,-0.7055,1.6551,0.6156
4196,0.0968,0.717,-0.7492,1.6422,0.6249
4197,0.099,0.7144,-0.7258,1.6503,0.6073
4198,0.0981,0.7187,-0.7566,1.6438,0.6182
4199,0.0475,0.823,-2.4564,1.2889,2.6388
4200,0.0981,0.7169,-0.7529,1.6372,0.6261
4201,0.0989,0.7164,-0.7235,1.648,0.6243
4202,0.0966,0.7168,-0.7433,1.651,0.6164
4203,0.096,0.7187,-0.7819,1.6272,0.6191
4204,0.0978,0.7178,-0.7312,1.6475,0.6337
4205,0.0981,0.7171,-0.7388,1.6408,0.6228
4206,0.0986,0.7179,-0.7206,1.6565,0.6111
4207,0.0981,0.7168,-0.7321,1.6526,0.6238
4208,0.0979,0.7181,-0.729,1.652,0.6326
4209,0.0986,0.7174,-0.7324,1.6499,0.6214
4210,0.0983,0.7171,-0.7855,1.5992,0.6448
4211,0.0952,0.7191,-0.7833,1.6334,0.6111
4212,0.0975,0.7172,-0.7382,1.6503,0.6111
4213,0.0979,0.7187,-0.728,1.6625,0.6202
4214,0.096,0.7173,-0.7666,1.6372,0.6207
4215,0.0969,0.7174,-0.7517,1.6428,0.6196
4216,0.0981,0.717,-0.7327,1.6591,0.6245
4217,0.0958,0.7163,-0.7713,1.631,0.6207
4218,0.0972,0.7185,-0.753,1.65,0.6235
4219,0.0989,0.718,-0.7498,1.6397,0.6332
4220,0.0962,0.7182,-0.8083,1.5907,0.6325
4221,0.0983,0.7175,-0.7302,1.6526,0.6248
4222,0.0988,0.7181,-0.726,1.656,0.6179
4223,0.0979,0.7166,-0.7458,1.6458,0.6131
4224,0.0966,0.7191,-0.7573,1.644,0.6371
4225,0.0977,0.7187,-0.7391,1.657,0.6314
4226,0.0981,0.7171,-0.7294,1.6563,0.6156
4227,0.0981,0.7177,-0.7339,1.656,0.6146
4228,0.0973,0.7177,-0.7744,1.6225,0.6256
4229,0.0976,0.7165,-0.7689,1.6097,0.6236
4230,0.097,0.7174,-0.7437,1.6626,0.6124
4231,0.0991,0.718,-0.7187,1.6658,0.6053
4232,0.0982,0.7161,-0.7199,1.661,0.6194
4233,0.0978,0.7186,-0.7517,1.6509,0.6352
4234,0.0979,0.7174,-0.7281,1.6563,0.6183
4235,0.0973,0.7181,-0.7332,1.664,0.6116
4236,0.0967,0.7171,-0.7497,1.6397,0.6323
4237,0.0987,0.7193,-0.7326,1.6621,0.6426
4238,0.0983,0.718,-0.7304,1.6543,0.6195
4239,0.0978,0.7188,-0.7348,1.6586,0.6297
4240,0.0998,0.717,-0.7161,1.6436,0.6282
4241,0.0973,0.7177,-0.7358,1.6431,0.63
4242,0.0979,0.7175,-0.7286,1.6565,0.6227
4243,0.098,0.718,-0.7282,1.662,0.6258
4244,0.0979,0.7166,-0.7211,1.6624,0.6151
4245,0.0977,0.7173,-0.7326,1.661,0.6196
4246,0.0983,0.7173,-0.7368,1.6417,0.6233
4247,0.0976,0.7186,-0.7528,1.6417,0.6148
