,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
1632,0.0471,0.7187,-3.0195,-0.099,1.3761
1633,0.0471,0.7187,-2.9911,-0.0832,1.3919
1634,0.0462,0.7205,-2.9722,-0.0361,1.4234
1635,0.0474,0.7224,-3.0042,-0.0857,1.3809
1636,0.0471,0.7233,-2.9965,-0.0556,1.4189
1637,0.047,0.7251,-2.9913,-0.0497,1.4
1638,0.0476,0.7253,-2.985,-0.0473,1.4287
1639,0.0472,0.7208,-3.0038,-0.0777,1.3871
1640,0.0451,0.7241,-2.985,-0.0416,1.4402
1641,0.0466,0.7212,-3.0265,-0.1107,1.3564
1642,0.0453,0.7236,-2.9848,-0.0366,1.4399
1643,0.0469,0.7222,-2.9993,-0.0697,1.3892
1644,0.048,0.7225,-3.0117,-0.0964,1.388
1645,0.0454,0.7224,-2.9965,-0.0603,1.4153
1646,0.0469,0.7247,-2.977,-0.0471,1.4385
1647,0.0471,0.7227,-2.9993,-0.0663,1.3955
1648,0.047,0.7248,-2.9886,-0.0482,1.4203
1649,0.048,0.7183,-2.9682,-0.0606,1.4293
1650,0.0472,0.7237,-2.993,-0.0612,1.4385
1651,0.0476,0.7192,-3.0118,-0.0893,1.397
1652,0.0595,0.7155,-1.6896,0.9465,0.7451
1653,0.0459,0.7205,-3.0073,-0.064,1.4023
1654,0.0448,0.721,-3.0071,-0.0734,1.3952
1655,0.0464,0.7227,-2.9686,-0.0302,1.4467
1656,0.045,0.7248,-2.9929,-0.0356,1.4634
1657,0.0468,0.7209,-2.9931,-0.0591,1.4094
1658,0.048,0.7237,-3.0085,-0.0864,1.4093
1659,0.0475,0.7195,-2.9805,-0.0632,1.4214
1660,0.0476,0.7259,-2.9965,-0.0613,1.4216
1661,0.0466,0.7232,-3.0073,-0.0698,1.4065
1662,0.0466,0.7186,-3.0218,-0.1078,1.3514
1663,0.0473,0.7224,-2.9852,-0.0622,1.4231
1664,0.0468,0.7211,-3.0147,-0.0911,1.3838
1665,0.047,0.7214,-3.004,-0.0779,1.392
1666,0.0475,0.7207,-2.9965,-0.0743,1.4048
1667,0.0472,0.7221,-3.0153,-0.0847,1.4033
1668,0.0468,0.7189,-2.9586,-0.0434,1.4493
1669,0.0472,0.7174,-3.0083,-0.1097,1.3766
1670,0.047,0.7209,-2.9965,-0.0759,1.4049
1671,0.047,0.7202,-3.0178,-0.1044,1.3496
1672,0.0472,0.7215,-3.0007,-0.0744,1.4003
1673,0.0474,0.7228,-2.993,-0.0694,1.4238
1674,0.0468,0.7188,-3.0257,-0.1091,1.3604
1675,0.0469,0.7198,-2.9886,-0.0612,1.4066
1676,0.0476,0.7232,-3.0041,-0.0699,1.417
1677,0.0467,0.7195,-2.9988,-0.0792,1.3903
1678,0.0472,0.722,-2.9885,-0.0579,1.4161
1679,0.047,0.7203,-2.9888,-0.0711,1.4176
1680,0.0467,0.7213,-3.0037,-0.086,1.394
1681,0.0454,0.7242,-2.9965,-0.0474,1.4047
1682,0.0474,0.7224,-2.9896,-0.0611,1.4186
1683,0.0463,0.7216,-2.9993,-0.0734,1.386
1684,0.046,0.7184,-2.9767,-0.0586,1.4208
1685,0.047,0.7235,-2.9686,-0.0342,1.4434
1686,0.047,0.7214,-3.004,-0.0779,1.392
1687,0.0458,0.7227,-3.0189,-0.0741,1.383
1688,0.0475,0.7243,-3.0042,-0.0718,1.4111
1689,0.0469,0.7215,-2.9993,-0.0726,1.3882
1690,0.0474,0.7222,-3.0042,-0.0857,1.3811
1691,0.0469,0.7214,-3.0042,-0.081,1.3856
1692,0.047,0.7265,-2.985,-0.0392,1.4213
1693,0.0466,0.7185,-3.0252,-0.1116,1.3509
1694,0.0464,0.7225,-2.9887,-0.0467,1.4098
1695,0.047,0.7199,-3.004,-0.0843,1.4209
1696,0.0468,0.7213,-2.9965,-0.0591,1.4088
1697,0.0465,0.723,-2.9886,-0.043,1.419
1698,0.0449,0.7188,-2.9561,-0.0336,1.4159
1699,0.0473,0.7199,-3.0113,-0.0915,1.3795
1700,0.0477,0.7209,-3.0075,-0.0942,1.3771
1701,0.0455,0.7187,-2.9764,-0.0511,1.4413
1702,0.0468,0.719,-3.0257,-0.1095,1.3591
1703,0.0475,0.7214,-2.9965,-0.0739,1.4073
1704,0.0454,0.7214,-3.0147,-0.0834,1.3811
1705,0.0473,0.7193,-3.0071,-0.0943,1.3944
1706,0.0469,0.7208,-3.0116,-0.0848,1.3882
1707,0.0468,0.7188,-3.0114,-0.1165,1.3562
1708,0.0469,0.7247,-2.9848,-0.0332,1.4424
1709,0.0471,0.7207,-3.0073,-0.0771,1.3966
1710,0.0472,0.7219,-3.0041,-0.0748,1.4006
1711,0.0478,0.7192,-3.0153,-0.109,1.351
1712,0.0479,0.7211,-3.0266,-0.1116,1.3771
1713,0.0474,0.7239,-2.9923,-0.0617,1.3993
1714,0.0467,0.7152,-2.991,-0.0908,1.3782
1715,0.048,0.7207,-2.9754,-0.0623,1.4221
1716,0.0471,0.7221,-2.9965,-0.0678,1.401
1717,0.0474,0.7192,-3.0257,-0.1171,1.3593
1718,0.0469,0.7219,-3.0159,-0.0853,1.3915
1719,0.0469,0.7172,-2.9701,-0.0666,1.4265
1720,0.0469,0.7238,-2.9887,-0.0521,1.402
1721,0.047,0.7185,-3.0226,-0.109,1.3723
1722,0.0471,0.7225,-3.0071,-0.08,1.388
1723,0.0482,0.7217,-2.9791,-0.0506,1.4597
1724,0.0477,0.7203,-2.9836,-0.0647,1.4352
1725,0.0599,0.7143,-1.6523,0.9884,0.7431
1726,0.047,0.724,-2.9886,-0.0484,1.419
1727,0.0477,0.72,-2.9718,-0.0551,1.4325
1728,0.0474,0.7233,-3.0008,-0.0716,1.4096
1729,0.0473,0.7224,-2.993,-0.0706,1.4283
1730,0.0467,0.723,-2.9993,-0.0644,1.3868
1731,0.0478,0.7218,-3.0079,-0.0958,1.3797
1732,0.0463,0.723,-2.9911,-0.0414,1.4112
1733,0.0598,0.7151,-1.6354,0.9966,0.7349
1734,0.0481,0.7219,-3.0005,-0.089,1.4037
1735,0.0475,0.7166,-3.03,-0.1349,1.3348
1736,0.0467,0.7232,-2.9993,-0.0704,1.3909
1737,0.0471,0.7232,-2.9965,-0.0678,1.4018
1738,0.047,0.7206,-3.015,-0.0882,1.3934
1739,0.0462,0.7237,-2.9885,-0.0343,1.4331
1740,0.0476,0.7245,-2.9993,-0.0753,1.4002
1741,0.0477,0.7214,-3.0118,-0.0901,1.3967
1742,0.0469,0.7224,-3.0072,-0.0869,1.3968
1743,0.0466,0.7237,-2.985,-0.0483,1.4371
1744,0.0477,0.7221,-3.0153,-0.0895,1.3978
1745,0.0451,0.7198,-3.0075,-0.0843,1.3862
1746,0.0474,0.7208,-3.0004,-0.0839,1.3673
1747,0.0476,0.7226,-3.0005,-0.0651,1.4194
1748,0.0454,0.7204,-3.0069,-0.0694,1.3777
1749,0.0475,0.7178,-3.0114,-0.1133,1.3793
1750,0.0454,0.72,-3.0153,-0.0819,1.3838
1751,0.0473,0.7236,-2.9965,-0.0668,1.4009
1752,0.0471,0.72,-3.0144,-0.0982,1.3707
1753,0.0471,0.7216,-2.9887,-0.0657,1.4143
1754,0.0473,0.7215,-2.9993,-0.0785,1.39
1755,0.046,0.7206,-3.002,-0.0642,1.3738
1756,0.0474,0.7233,-3.0008,-0.0716,1.4096
1757,0.0473,0.721,-3.0147,-0.0965,1.3797
1758,0.0474,0.7208,-3.0037,-0.0882,1.4213
1759,0.0472,0.7217,-3.0041,-0.0748,1.4
1760,0.047,0.7214,-3.004,-0.0779,1.392
1761,0.047,0.7214,-3.004,-0.0779,1.392
1762,0.0475,0.7176,-3.0335,-0.1348,1.3365
1763,0.0482,0.7223,-3.0203,-0.1033,1.3977
1764,0.0472,0.7187,-3.0147,-0.1095,1.3514
1765,0.0464,0.7195,-2.9982,-0.0752,1.3658
1766,0.0464,0.7219,-2.9993,-0.07,1.4021
1767,0.0468,0.7205,-3.0113,-0.0868,1.3845
1768,0.0472,0.7192,-3.0073,-0.081,1.3802
1769,0.0475,0.7205,-3.0081,-0.0885,1.3876
1770,0.0471,0.721,-2.9994,-0.0774,1.3952
1771,0.0472,0.722,-2.9959,-0.0767,1.396
1772,0.0471,0.7241,-2.9803,-0.0324,1.4136
1773,0.0464,0.7166,-3.0312,-0.1184,1.3188
1774,0.0475,0.7228,-2.993,-0.0676,1.4365
1775,0.0469,0.7179,-2.9988,-0.0926,1.3523
1776,0.0467,0.7218,-2.9958,-0.0599,1.39
1777,0.046,0.7185,-2.9798,-0.0512,1.4284
1778,0.0476,0.7186,-3.0118,-0.1002,1.368
1779,0.0471,0.7199,-3.0038,-0.0771,1.3963
1780,0.0467,0.722,-3.0041,-0.0702,1.4051
1781,0.0471,0.7238,-2.9965,-0.0564,1.4193
1782,0.0463,0.7178,-3.0147,-0.1039,1.3369
1783,0.0466,0.7159,-3.0363,-0.1336,1.33
1784,0.0476,0.7191,-3.0153,-0.1045,1.3663
1785,0.047,0.7187,-3.0038,-0.0911,1.3671
1786,0.0472,0.7194,-3.0147,-0.0955,1.3804
1787,0.0465,0.7225,-3.0065,-0.0817,1.3557
1788,0.0472,0.7221,-3.0153,-0.0856,1.4023
1789,0.047,0.7209,-2.9965,-0.0759,1.4049
1790,0.0474,0.7173,-3.0376,-0.1419,1.3139
1791,0.0475,0.7217,-3.0116,-0.0885,1.3904
1792,0.0467,0.7221,-3.004,-0.0653,1.4063
1793,0.0468,0.7225,-2.9965,-0.0597,1.4094
1794,0.0472,0.7206,-3.0231,-0.1143,1.3464
1795,0.0465,0.7289,-2.9929,-0.0487,1.4312
1796,0.0469,0.7231,-3.0042,-0.0671,1.4144
1797,0.0459,0.7207,-3.0075,-0.0791,1.3967
1798,0.0465,0.7216,-3.0038,-0.0684,1.3974
1799,0.0473,0.716,-3.026,-0.1384,1.3533
1800,0.0472,0.7242,-2.9965,-0.0556,1.4105
1801,0.0474,0.7213,-3.0156,-0.0971,1.3843
1802,0.0458,0.7164,-2.9872,-0.082,1.4057
1803,0.0474,0.7221,-3.0037,-0.0813,1.3905
1804,0.0475,0.7187,-3.0163,-0.101,1.3666
1805,0.0469,0.7228,-2.9965,-0.0591,1.4071
1806,0.0477,0.7242,-3.0159,-0.0779,1.4215
1807,0.0467,0.7249,-2.9965,-0.0512,1.4146
1808,0.0455,0.7201,-3.0156,-0.0899,1.3837
1809,0.0471,0.7221,-2.9958,-0.0781,1.3928
1810,0.0468,0.7221,-2.9993,-0.0755,1.4043
1811,0.047,0.7227,-2.9993,-0.073,1.3891
1812,0.0471,0.7235,-2.993,-0.0556,1.4178
1813,0.0474,0.719,-3.0071,-0.0985,1.376
1814,0.0472,0.7224,-3.0041,-0.0748,1.4007
1815,0.0473,0.7182,-3.0147,-0.1168,1.377
1816,0.047,0.7204,-3.0037,-0.0799,1.3876
1817,0.0474,0.7159,-3.037,-0.1395,1.3364
1818,0.047,0.7181,-2.9959,-0.0972,1.3736
1819,0.0456,0.721,-3.024,-0.0983,1.3715
1820,0.0473,0.7211,-3.015,-0.0944,1.3762
1821,0.0466,0.7182,-3.0252,-0.1116,1.3516
1822,0.0469,0.722,-3.0036,-0.079,1.3723
1823,0.0466,0.7183,-3.0218,-0.1078,1.3518
1824,0.0469,0.7219,-3.0116,-0.0848,1.3901
1825,0.0472,0.7246,-2.9802,-0.0415,1.427
1826,0.0474,0.7195,-3.0113,-0.0958,1.3637
1827,0.0472,0.7245,-2.9965,-0.0527,1.4331
1828,0.0463,0.719,-2.9761,-0.0513,1.4419
1829,0.0475,0.725,-2.9886,-0.0514,1.4186
1830,0.047,0.7188,-3.0038,-0.0911,1.3665
1831,0.0471,0.7232,-2.9965,-0.0678,1.4018
1832,0.0458,0.7212,-3.0071,-0.0674,1.3944
1833,0.0473,0.7191,-3.0199,-0.1149,1.3546
1834,0.0458,0.7216,-2.9965,-0.0581,1.416
1835,0.0465,0.7236,-3.0043,-0.0587,1.4286
1836,0.0476,0.7192,-3.0157,-0.1099,1.3652
1837,0.0457,0.7223,-2.9894,-0.0565,1.437
1838,0.0467,0.7238,-2.9885,-0.0392,1.428
1839,0.0475,0.718,-3.0083,-0.1139,1.3516
1840,0.0466,0.7189,-3.0231,-0.1008,1.384
1841,0.0472,0.7214,-3.0036,-0.0816,1.3804
1842,0.0464,0.7218,-3.0071,-0.0722,1.39
1843,0.047,0.7214,-3.004,-0.0779,1.392
1844,0.0471,0.7207,-3.0073,-0.0879,1.3859
1845,0.0473,0.72,-3.0113,-0.0953,1.3795
1846,0.0474,0.7217,-2.993,-0.0676,1.4358
1847,0.0466,0.7162,-2.9717,-0.0713,1.4047
1848,0.0468,0.7201,-3.0147,-0.0906,1.385
1849,0.0474,0.7207,-2.9933,-0.0858,1.421
1850,0.047,0.7192,-3.0116,-0.0881,1.3768
1851,0.0473,0.7227,-2.9852,-0.0622,1.4242
1852,0.0457,0.7176,-2.9798,-0.0613,1.414
1853,0.0467,0.7199,-3.0185,-0.1057,1.3469
1854,0.0456,0.7199,-2.98,-0.0499,1.4373
1855,0.047,0.7206,-3.0071,-0.0803,1.3886
1856,0.0471,0.7216,-2.9952,-0.0721,1.4287
1857,0.0464,0.7189,-3.0142,-0.1012,1.3417
1858,0.0471,0.7198,-2.9965,-0.0869,1.3849
1859,0.0459,0.7244,-2.9929,-0.0622,1.4297
1860,0.0475,0.7213,-3.0116,-0.0885,1.3889
1861,0.0469,0.716,-3.029,-0.1261,1.3364
1862,0.0466,0.7215,-3.0041,-0.0702,1.4047
1863,0.0468,0.7205,-3.0147,-0.0906,1.3843
1864,0.0468,0.723,-2.9887,-0.0603,1.4062
1865,0.0468,0.7286,-2.9677,-0.016,1.4528
1866,0.0474,0.7192,-3.0147,-0.0997,1.3634
1867,0.0466,0.7164,-2.9834,-0.0825,1.4033
1868,0.047,0.7209,-2.9965,-0.0759,1.4049
1869,0.0476,0.7157,-3.0104,-0.1174,1.3675
1870,0.0474,0.7215,-3.0037,-0.0857,1.3889
1871,0.0454,0.7196,-3.0037,-0.0757,1.4001
1872,0.047,0.7226,-2.9876,-0.0678,1.4137
1873,0.0475,0.7234,-3.0011,-0.0714,1.4129
1874,0.0466,0.7217,-2.985,-0.0387,1.4261
1875,0.0469,0.7227,-2.9994,-0.0608,1.3977
1876,0.0469,0.7232,-2.9886,-0.049,1.4187
1877,0.0467,0.7223,-2.9965,-0.0625,1.3999
1878,0.0473,0.7177,-3.0188,-0.1126,1.3592
1879,0.0474,0.723,-2.993,-0.0696,1.4253
1880,0.0471,0.7209,-3.0041,-0.0887,1.3718
1881,0.0469,0.7227,-2.9886,-0.0484,1.4186
1882,0.0457,0.7125,-2.982,-0.0743,1.4033
1883,0.0463,0.7201,-3.0037,-0.0722,1.3877
1884,0.0459,0.7211,-2.9877,-0.0547,1.418
1885,0.0453,0.7206,-3.007,-0.0709,1.3868
1886,0.0475,0.726,-2.9884,-0.0408,1.4381
1887,0.0447,0.72,-3.0186,-0.0991,1.3647
1888,0.0465,0.7177,-2.9669,-0.0582,1.4308
1889,0.0468,0.7211,-2.9993,-0.0702,1.3872
1890,0.0467,0.7222,-2.9965,-0.0625,1.4013
1891,0.0471,0.7227,-3.0071,-0.0797,1.38
1892,0.0474,0.7212,-2.9885,-0.0733,1.4032
1893,0.0474,0.722,-3.0071,-0.0857,1.3901
1894,0.0479,0.7182,-3.0045,-0.103,1.3343
1895,0.0475,0.7129,-3.0561,-0.1822,1.2837
1896,0.047,0.719,-2.9965,-0.0744,1.3719
1897,0.0476,0.7183,-3.0005,-0.101,1.3932
1898,0.047,0.7216,-3.0071,-0.0795,1.3907
1899,0.0465,0.7219,-2.9993,-0.0649,1.4019
1900,0.0456,0.7213,-2.9965,-0.0612,1.4081
1901,0.0467,0.7255,-2.9803,-0.0291,1.4402
1902,0.047,0.7233,-3.0073,-0.0747,1.4008
1903,0.0479,0.7216,-3.0045,-0.0693,1.41
1904,0.0478,0.7189,-3.0073,-0.0942,1.3864
1905,0.0473,0.7234,-2.9764,-0.0351,1.4496
1906,0.0475,0.7232,-2.9959,-0.0866,1.3926
1907,0.0466,0.721,-3.004,-0.0699,1.4112
1908,0.0473,0.7204,-3.0041,-0.0791,1.3847
1909,0.0465,0.7175,-2.9721,-0.0593,1.4267
1910,0.0475,0.7243,-3.0042,-0.0716,1.4115
1911,0.0464,0.721,-2.9886,-0.0574,1.3851
1912,0.0452,0.7217,-3.0074,-0.0734,1.3946
1913,0.0473,0.72,-3.0147,-0.0953,1.3786
1914,0.0475,0.7247,-3.0121,-0.0818,1.4143
1915,0.0449,0.718,-2.9718,-0.0367,1.4348
1916,0.0473,0.726,-2.9885,-0.0445,1.4314
1917,0.047,0.7209,-2.9965,-0.0759,1.4049
1918,0.0478,0.7226,-3.0037,-0.0765,1.405
1919,0.0467,0.7202,-2.9965,-0.0733,1.38
1920,0.0479,0.7215,-3.0266,-0.1125,1.3745
1921,0.0473,0.7205,-3.0071,-0.0852,1.3899
1922,0.0465,0.7175,-2.9721,-0.0593,1.4267
1923,0.0475,0.7168,-3.0335,-0.1393,1.3354
1924,0.0464,0.7183,-3.029,-0.1184,1.3289
1925,0.0473,0.7268,-2.985,-0.0447,1.431
1926,0.0467,0.7214,-3.0147,-0.0922,1.3635
1927,0.0467,0.7216,-2.9842,-0.0573,1.4125
1928,0.0467,0.7203,-3.007,-0.0905,1.3556
1929,0.0472,0.722,-2.9931,-0.0727,1.4145
1930,0.0465,0.7209,-2.9993,-0.0637,1.3979
1931,0.0466,0.7215,-3.0041,-0.0702,1.4047
1932,0.0472,0.7215,-2.9965,-0.0727,1.4138
1933,0.0464,0.7195,-3.0146,-0.1072,1.3628
1934,0.0473,0.7279,-2.9636,-0.0144,1.4507
1935,0.0469,0.7209,-2.9965,-0.0635,1.3924
1936,0.0478,0.718,-3.0106,-0.1072,1.3736
1937,0.0468,0.721,-2.9886,-0.0572,1.4181
1938,0.0477,0.7219,-3.0045,-0.0654,1.427
1939,0.0474,0.7228,-2.9965,-0.07,1.4232
1940,0.0465,0.7195,-3.007,-0.089,1.3844
1941,0.0478,0.7206,-3.0153,-0.0944,1.3808
1942,0.0471,0.7231,-2.9965,-0.0614,1.4377
1943,0.0476,0.7215,-3.0181,-0.104,1.3678
1944,0.0475,0.7208,-2.993,-0.0739,1.4057
1945,0.0462,0.7188,-3.0104,-0.0822,1.3575
1946,0.047,0.7198,-3.0153,-0.1108,1.3389
1947,0.0469,0.7198,-3.0147,-0.0988,1.3689
1948,0.0469,0.7216,-2.9952,-0.0696,1.4112
1949,0.0471,0.7195,-3.0144,-0.0987,1.3714
1950,0.047,0.7214,-3.004,-0.0779,1.392
1951,0.0466,0.7234,-2.9913,-0.0564,1.4039
1952,0.0473,0.7213,-3.0042,-0.0857,1.3806
1953,0.0473,0.7199,-3.0113,-0.0955,1.3794
1954,0.0468,0.7218,-3.0037,-0.0776,1.3908
1955,0.0472,0.7182,-3.0184,-0.1114,1.3517
1956,0.0474,0.7191,-3.004,-0.0777,1.3887
1957,0.047,0.7198,-3.0038,-0.0761,1.3966
1958,0.0468,0.7212,-3.0071,-0.078,1.3876
1959,0.0449,0.7204,-3.0257,-0.0968,1.3607
1960,0.0469,0.7227,-2.9886,-0.0599,1.3886
1961,0.0472,0.7208,-2.9993,-0.0822,1.3771
1962,0.0468,0.7231,-2.9965,-0.0625,1.4021
1963,0.047,0.7192,-3.0024,-0.0881,1.3648
1964,0.0471,0.7168,-3.0341,-0.1312,1.351
1965,0.0472,0.7231,-2.993,-0.0524,1.4261
1966,0.0457,0.7213,-2.9703,-0.0464,1.4219
1967,0.0466,0.7215,-3.0041,-0.0702,1.4047
1968,0.0472,0.7225,-3.0041,-0.0746,1.4019
1969,0.045,0.7188,-2.9636,-0.0284,1.4297
1970,0.0467,0.7227,-2.9959,-0.0644,1.4295
1971,0.0466,0.7165,-3.0363,-0.1342,1.3284
1972,0.0471,0.7194,-3.0116,-0.0881,1.3773
1973,0.045,0.7245,-2.9764,-0.025,1.4439
1974,0.046,0.7183,-2.9728,-0.0561,1.4353
1975,0.0474,0.7195,-3.0038,-0.1018,1.3727
1976,0.0471,0.7196,-3.0144,-0.0982,1.372
1977,0.0466,0.7219,-3.0038,-0.0677,1.4013
1978,0.0468,0.7212,-3.0102,-0.09,1.3566
1979,0.0467,0.7227,-2.9905,-0.0663,1.3831
1980,0.0475,0.7202,-3.0147,-0.1031,1.3682
1981,0.0474,0.7196,-3.0071,-0.0984,1.3755
1982,0.0461,0.7202,-3.0147,-0.0832,1.3846
1983,0.0472,0.7178,-3.0144,-0.1143,1.3629
1984,0.0472,0.7241,-3.0043,-0.0643,1.4252
1985,0.0465,0.7219,-2.9439,-0.0132,1.4611
1986,0.0471,0.7199,-3.0071,-0.0847,1.371
1987,0.0473,0.7205,-3.0042,-0.0861,1.3791
1988,0.0471,0.72,-3.0147,-0.097,1.3588
1989,0.0469,0.7176,-2.9993,-0.0873,1.3911
1990,0.0468,0.7225,-2.9993,-0.0642,1.3881
1991,0.0461,0.7166,-2.9876,-0.0803,1.3996
1992,0.047,0.7232,-2.9993,-0.0731,1.3815
1993,0.0468,0.7134,-3.0025,-0.1098,1.339
1994,0.0467,0.7203,-3.0156,-0.0914,1.3865
1995,0.047,0.7229,-2.9958,-0.0658,1.3816
1996,0.0464,0.7211,-2.9886,-0.043,1.4164
1997,0.0473,0.718,-3.0189,-0.0958,1.3806
1998,0.0469,0.7223,-3.0008,-0.0669,1.4136
1999,0.0477,0.7223,-2.9754,-0.0644,1.4223
2000,0.0471,0.72,-3.0111,-0.0944,1.3715
2001,0.0468,0.7201,-3.0257,-0.1091,1.3598
2002,0.0472,0.7247,-2.9758,-0.053,1.4199
2003,0.0463,0.7199,-3.0178,-0.0963,1.3613
2004,0.0461,0.7242,-2.9808,-0.0304,1.4209
2005,0.0476,0.7223,-2.9885,-0.0538,1.426
2006,0.0467,0.7226,-2.9994,-0.0586,1.4134
2007,0.0473,0.7175,-3.0189,-0.1263,1.3224
2008,0.0474,0.719,-3.004,-0.0777,1.3889
2009,0.0451,0.7151,-2.9854,-0.0819,1.3671
2010,0.0459,0.7225,-2.9803,-0.0318,1.4599
2011,0.0475,0.7247,-2.9965,-0.0617,1.42
2012,0.0468,0.7231,-2.9965,-0.0625,1.4021
2013,0.0471,0.7198,-3.0153,-0.0991,1.3729
2014,0.0477,0.7198,-3.0005,-0.1161,1.3657
2015,0.0471,0.7226,-2.9965,-0.0607,1.4067
2016,0.045,0.7186,-2.983,-0.059,1.4024
2017,0.0475,0.7238,-2.993,-0.0613,1.4209
2018,0.0476,0.7236,-3.0009,-0.0828,1.3904
2019,0.047,0.7214,-3.004,-0.0779,1.392
2020,0.0444,0.7195,-3.0181,-0.0805,1.368
2021,0.0473,0.7232,-3.0073,-0.0769,1.3984
2022,0.0458,0.7183,-2.9805,-0.0622,1.4123
2023,0.0453,0.7241,-2.9884,-0.0278,1.439
2024,0.0456,0.7217,-2.9959,-0.0675,1.4137
2025,0.0464,0.7218,-3.0071,-0.0722,1.387
2026,0.0448,0.7214,-2.9912,-0.0444,1.421
2027,0.0472,0.7219,-3.0041,-0.0748,1.4006
2028,0.0479,0.7238,-2.9884,-0.0594,1.4288
2029,0.0467,0.7199,-3.0075,-0.0833,1.3827
2030,0.0473,0.7223,-3.007,-0.0887,1.3805
2031,0.0467,0.7216,-3.015,-0.0864,1.3804
2032,0.0467,0.7228,-2.985,-0.0392,1.4258
2033,0.0465,0.72,-3.0144,-0.0909,1.3722
2034,0.047,0.7204,-2.9959,-0.0762,1.4158
2035,0.046,0.7232,-2.9965,-0.0545,1.4277
2036,0.0468,0.7208,-2.9993,-0.0814,1.3931
2037,0.0463,0.7221,-2.9886,-0.0437,1.4231
2038,0.0474,0.7248,-2.9965,-0.0647,1.4115
2039,0.0469,0.7195,-3.015,-0.102,1.3651
2040,0.0469,0.7242,-2.9845,-0.0263,1.4331
2041,0.0468,0.7208,-3.007,-0.0834,1.379
2042,0.0471,0.7178,-3.0412,-0.1408,1.3217
2043,0.0471,0.7251,-2.9805,-0.0345,1.4281
2044,0.0466,0.7237,-2.9993,-0.0586,1.3898
2045,0.0473,0.7203,-3.0113,-0.0959,1.3792
2046,0.0468,0.7247,-2.985,-0.0387,1.4284
2047,0.0474,0.7221,-3.0042,-0.072,1.4081
2048,0.0465,0.7223,-2.9852,-0.043,1.4168
2049,0.0471,0.7219,-3.0118,-0.0814,1.4
2050,0.0466,0.7246,-2.9965,-0.0544,1.4069
2051,0.0474,0.7207,-3.0081,-0.0909,1.3845
2052,0.0471,0.7204,-3.0073,-0.0915,1.3652
2053,0.0467,0.7228,-3.0073,-0.0717,1.3931
2054,0.0474,0.7204,-2.9794,-0.068,1.413
2055,0.0474,0.7205,-2.9885,-0.0733,1.4026
2056,0.0472,0.7184,-3.0147,-0.1095,1.3516
2057,0.0473,0.7231,-3.0007,-0.0748,1.4015
2058,0.0474,0.7145,-2.9905,-0.1008,1.3767
2059,0.0479,0.7246,-2.993,-0.062,1.4128
2060,0.047,0.7214,-3.004,-0.0779,1.392
2061,0.0477,0.7241,-2.9965,-0.0729,1.3991
2062,0.0459,0.721,-2.9993,-0.056,1.3943
2063,0.0468,0.7226,-2.9887,-0.0603,1.4154
2064,0.047,0.7193,-3.0112,-0.097,1.3651
2065,0.0465,0.721,-2.9721,-0.0478,1.4589
2066,0.0471,0.7232,-2.9965,-0.0678,1.4018
2067,0.0471,0.7199,-3.0144,-0.0987,1.3713
2068,0.0466,0.7205,-2.9993,-0.0788,1.3941
2069,0.0469,0.7236,-2.9965,-0.0591,1.411
2070,0.0468,0.7193,-3.0257,-0.1089,1.3585
2071,0.047,0.7213,-2.9993,-0.0698,1.3968
2072,0.0464,0.7187,-3.0073,-0.0834,1.3677
2073,0.0479,0.7258,-2.9929,-0.0408,1.4574
2074,0.0458,0.7223,-2.9965,-0.0579,1.4182
2075,0.0476,0.7234,-3.0043,-0.0684,1.4186
2076,0.0468,0.7202,-2.9993,-0.0815,1.3922
2077,0.0473,0.7202,-3.0071,-0.0942,1.3923
2078,0.0467,0.7202,-3.0147,-0.0881,1.3798
2079,0.0471,0.7216,-2.9887,-0.0657,1.4143
2080,0.0475,0.7234,-2.9885,-0.0652,1.3984
2081,0.0477,0.7206,-3.0153,-0.1049,1.366
2082,0.0458,0.7191,-2.9828,-0.0641,1.4097
2083,0.0463,0.7201,-3.0071,-0.0724,1.3854
2084,0.0476,0.7217,-2.9965,-0.0799,1.3735
2085,0.0469,0.7203,-2.9993,-0.0694,1.3968
2086,0.0473,0.72,-3.0147,-0.0959,1.3789
2087,0.0462,0.7156,-2.9912,-0.0848,1.3822
2088,0.0468,0.7211,-2.9536,-0.0321,1.4493
2089,0.0466,0.718,-2.9989,-0.0907,1.3795
2090,0.0466,0.715,-2.9834,-0.082,1.4048
2091,0.0462,0.7165,-2.9825,-0.0811,1.388
2092,0.047,0.7168,-3.037,-0.1341,1.3424
2093,0.0466,0.7209,-2.9887,-0.0603,1.4134
2094,0.0466,0.7242,-2.9886,-0.052,1.4205
2095,0.0467,0.7175,-3.0257,-0.1233,1.3292
2096,0.0593,0.7131,-1.6618,0.9702,0.7353
2097,0.0469,0.7196,-3.0071,-0.0941,1.3593
2098,0.0472,0.7194,-3.004,-0.0841,1.3947
2099,0.0466,0.7224,-3.0153,-0.077,1.403
2100,0.0476,0.7226,-2.9969,-0.0807,1.3765
2101,0.0475,0.7226,-2.993,-0.0678,1.4373
2102,0.0463,0.7154,-3.0306,-0.125,1.3184
2103,0.0465,0.72,-3.0024,-0.087,1.3544
2104,0.0471,0.7216,-2.984,-0.0616,1.4242
2105,0.0477,0.7206,-2.9911,-0.0787,1.401
