,T0/S_H__T,T0/T,log_Fuel(%),log_Oxidizer(%),log_P(atm)
508,0.0555,0.9483,-0.1544,3.039,2.3944
509,0.0559,0.9489,-0.1527,3.0389,2.4069
510,0.0551,0.9479,-0.1669,3.0392,2.3998
511,0.0552,0.9444,-0.1789,3.0392,2.3888
512,0.056,0.9478,-0.1413,3.0388,2.4004
513,0.0558,0.9507,-0.1613,3.039,2.4008
514,0.0554,0.9491,-0.1534,3.0389,2.4075
515,0.056,0.9528,-0.1336,3.0388,2.4267
516,0.0558,0.9493,-0.1467,3.0389,2.3878
517,0.056,0.9521,-0.1398,3.039,2.4033
518,0.055,0.9458,-0.1711,3.0392,2.3715
519,0.0556,0.946,-0.1688,3.0389,2.418
520,0.0547,0.9444,-0.1645,3.0391,2.3833
521,0.0556,0.9472,-0.1709,3.0392,2.3771
522,0.0556,0.9508,-0.1603,3.0389,2.4037
523,0.0555,0.9504,-0.1507,3.039,2.3895
524,0.0554,0.9499,-0.1657,3.0391,2.3829
525,0.0555,0.9513,-0.1663,3.0391,2.3904
526,0.0552,0.9476,-0.1711,3.0392,2.3717
527,0.0552,0.9527,-0.1699,3.0391,2.4148
528,0.0556,0.9482,-0.1788,3.0392,2.3753
529,0.0549,0.9481,-0.1872,3.0393,2.3638
530,0.0559,0.9512,-0.1474,3.0389,2.4022
531,0.0553,0.9458,-0.1618,3.0391,2.3643
532,0.0559,0.9502,-0.1566,3.0388,2.4138
533,0.0557,0.945,-0.1562,3.0389,2.3898
534,0.055,0.9474,-0.1732,3.0393,2.354
535,0.056,0.9515,-0.1464,3.0389,2.3927
536,0.0558,0.9464,-0.1631,3.0389,2.3974
537,0.0554,0.9448,-0.1519,3.0389,2.4104
538,0.056,0.9494,-0.1525,3.0389,2.39
539,0.0561,0.9513,-0.1426,3.0388,2.4117
540,0.0554,0.9501,-0.161,3.0391,2.386
541,0.0547,0.946,-0.1919,3.0395,2.3414
542,0.0559,0.9489,-0.1608,3.0389,2.4052
543,0.0561,0.9519,-0.1381,3.0388,2.4238
544,0.0562,0.9484,-0.141,3.039,2.3806
545,0.0552,0.9491,-0.1679,3.0391,2.4071
546,0.0557,0.9516,-0.157,3.039,2.4082
547,0.0558,0.9523,-0.1513,3.0391,2.3665
548,0.0553,0.9503,-0.1635,3.0391,2.3728
549,0.0549,0.946,-0.1866,3.0394,2.3529
550,0.0555,0.9468,-0.1736,3.0391,2.3837
551,0.0561,0.9509,-0.1574,3.039,2.3803
552,0.0559,0.9504,-0.1477,3.0388,2.4114
553,0.0559,0.952,-0.159,3.0389,2.4068
554,0.0555,0.9487,-0.1405,3.0389,2.4089
555,0.0558,0.9494,-0.1733,3.039,2.3969
556,0.0556,0.9466,-0.1626,3.039,2.3899
557,0.0555,0.9517,-0.1577,3.039,2.3892
558,0.0545,0.9444,-0.1914,3.0392,2.4178
559,0.0558,0.9499,-0.154,3.0389,2.4036
560,0.0555,0.9515,-0.1664,3.0391,2.3822
561,0.0559,0.9482,-0.1633,3.0391,2.378
562,0.056,0.9509,-0.1595,3.039,2.3924
563,0.0542,0.9461,-0.1792,3.0394,2.3677
564,0.0555,0.9482,-0.1766,3.0391,2.3949
565,0.0562,0.9524,-0.1644,3.0388,2.4074
566,0.0555,0.9538,-0.1557,3.0391,2.3926
567,0.055,0.9445,-0.1786,3.0391,2.3846
568,0.0554,0.9474,-0.1598,3.0389,2.4171
569,0.0557,0.9485,-0.1435,3.039,2.3817
570,0.0562,0.9528,-0.1374,3.0389,2.401
571,0.0559,0.9529,-0.151,3.0388,2.4167
572,0.0558,0.9503,-0.1539,3.039,2.3987
573,0.0549,0.9452,-0.179,3.0392,2.389
574,0.0561,0.9535,-0.1528,3.0387,2.4178
575,0.0559,0.9486,-0.133,3.0389,2.4062
576,0.0549,0.9489,-0.1711,3.0392,2.4021
577,0.056,0.9508,-0.1274,3.0389,2.4056
578,0.0556,0.947,-0.1734,3.0391,2.3776
579,0.0547,0.9466,-0.1531,3.0393,2.3643
580,0.0556,0.952,-0.1479,3.0389,2.4007
581,0.0557,0.9546,-0.1478,3.039,2.3905
582,0.055,0.9465,-0.1824,3.0392,2.3723
583,0.0555,0.9501,-0.1678,3.0391,2.3847
584,0.0549,0.9511,-0.1684,3.0392,2.4008
585,0.0557,0.9481,-0.1685,3.0389,2.4208
586,0.0551,0.9511,-0.1737,3.0391,2.378
587,0.055,0.949,-0.1776,3.0392,2.3838
588,0.0547,0.9487,-0.1916,3.0394,2.3597
589,0.056,0.9518,-0.1494,3.0389,2.4039
590,0.0556,0.9492,-0.1456,3.039,2.4015
591,0.0559,0.9518,-0.1439,3.0389,2.3999
592,0.0555,0.9524,-0.1774,3.0391,2.387
593,0.0559,0.9474,-0.1521,3.0391,2.3669
594,0.0551,0.9512,-0.1689,3.0393,2.3759
595,0.056,0.9514,-0.1345,3.0389,2.3929
596,0.0555,0.9499,-0.1617,3.0392,2.3778
597,0.0557,0.953,-0.144,3.0391,2.4016
598,0.0553,0.9528,-0.1746,3.0393,2.387
599,0.0559,0.9522,-0.1527,3.039,2.3862
600,0.0559,0.9514,-0.1629,3.0388,2.4136
601,0.0561,0.9507,-0.1501,3.0388,2.3995
602,0.0554,0.951,-0.1661,3.039,2.4038
603,0.0554,0.9479,-0.1484,3.0391,2.3764
604,0.0556,0.9533,-0.1467,3.0391,2.404
605,0.0552,0.9454,-0.1714,3.0393,2.3561
606,0.0555,0.949,-0.1679,3.0391,2.3769
607,0.0549,0.9475,-0.1519,3.0392,2.3671
608,0.0554,0.9481,-0.1689,3.0391,2.3786
609,0.0559,0.9483,-0.1386,3.0389,2.4075
610,0.0549,0.9483,-0.1713,3.0392,2.3763
611,0.0558,0.9507,-0.1683,3.039,2.3978
612,0.0559,0.9445,-0.1526,3.039,2.3874
613,0.0547,0.9487,-0.1811,3.0394,2.3684
614,0.0555,0.9519,-0.1722,3.0389,2.4236
615,0.0553,0.9477,-0.1735,3.0389,2.4078
616,0.0554,0.9493,-0.1667,3.0391,2.3873
617,0.0558,0.9492,-0.1576,3.0389,2.4028
618,0.0555,0.9509,-0.155,3.0391,2.399
619,0.0556,0.952,-0.1689,3.039,2.4104
620,0.0559,0.9512,-0.159,3.039,2.3807
621,0.0559,0.948,-0.1382,3.039,2.385
622,0.0558,0.9522,-0.1463,3.039,2.3873
623,0.0552,0.9494,-0.1635,3.0393,2.379
624,0.0561,0.9494,-0.1619,3.0389,2.3996
625,0.0559,0.9489,-0.1554,3.0389,2.3821
626,0.0554,0.9464,-0.1767,3.0389,2.4032
627,0.0557,0.9513,-0.1653,3.0391,2.3809
628,0.0557,0.9516,-0.1604,3.0391,2.3878
629,0.0557,0.9501,-0.1563,3.0389,2.3971
630,0.0561,0.9519,-0.134,3.0389,2.3984
631,0.0559,0.9508,-0.1466,3.039,2.3886
632,0.0556,0.9498,-0.1615,3.0391,2.3945
633,0.0554,0.9503,-0.1517,3.0391,2.3951
634,0.0557,0.9494,-0.1483,3.0389,2.4057
635,0.0558,0.9436,-0.1443,3.0387,2.3395
636,0.0556,0.9471,-0.1629,3.0389,2.3847
637,0.0555,0.9526,-0.1305,3.0391,2.3987
638,0.0552,0.9486,-0.1651,3.0391,2.3875
639,0.0561,0.9514,-0.1252,3.0389,2.3913
640,0.0562,0.9523,-0.1546,3.039,2.3862
641,0.0556,0.949,-0.151,3.0391,2.3738
642,0.0548,0.9501,-0.1826,3.0394,2.3679
643,0.0558,0.9508,-0.1567,3.0389,2.398
644,0.0557,0.9511,-0.1721,3.0391,2.3881
645,0.0557,0.9513,-0.162,3.039,2.4057
646,0.0552,0.9486,-0.1655,3.039,2.395
647,0.0558,0.9494,-0.142,3.039,2.3815
648,0.0555,0.9486,-0.1772,3.039,2.3955
649,0.0557,0.9482,-0.1628,3.0389,2.4053
650,0.0559,0.9513,-0.1461,3.0389,2.3896
651,0.0554,0.9486,-0.152,3.039,2.4027
652,0.056,0.9501,-0.1549,3.0389,2.4082
653,0.056,0.9517,-0.1512,3.0389,2.3925
654,0.0546,0.9478,-0.1818,3.0394,2.3568
655,0.055,0.9468,-0.1423,3.039,2.393
656,0.0557,0.9517,-0.1677,3.0392,2.3692
657,0.0558,0.9495,-0.1587,3.039,2.3839
658,0.0548,0.9459,-0.177,3.0392,2.3841
659,0.0557,0.9513,-0.1586,3.0391,2.3907
660,0.0551,0.9524,-0.1914,3.0391,2.4145
661,0.0554,0.949,-0.164,3.0389,2.4103
662,0.0556,0.95,-0.1579,3.039,2.3942
663,0.0555,0.9515,-0.1662,3.0391,2.392
664,0.0559,0.9526,-0.149,3.039,2.4043
665,0.0557,0.9485,-0.1694,3.039,2.3915
666,0.0555,0.951,-0.1633,3.039,2.4033
667,0.0559,0.9495,-0.1428,3.0388,2.4121
668,0.0548,0.9473,-0.1775,3.0391,2.3955
669,0.0557,0.9497,-0.172,3.0391,2.3804
670,0.0553,0.9449,-0.1768,3.0392,2.3742
671,0.0558,0.9475,-0.1467,3.0388,2.4153
672,0.0554,0.9498,-0.159,3.0391,2.3856
673,0.0557,0.9525,-0.1633,3.039,2.3906
674,0.0559,0.9525,-0.1555,3.0389,2.398
675,0.0555,0.947,-0.1785,3.0388,2.4228
676,0.0553,0.9515,-0.1579,3.0392,2.3936
677,0.0554,0.9483,-0.1511,3.0391,2.3873
678,0.0558,0.9507,-0.1413,3.0389,2.3977
679,0.0551,0.9442,-0.18,3.0392,2.354
680,0.0553,0.9491,-0.1541,3.0391,2.386
681,0.0551,0.9493,-0.1752,3.0391,2.3906
682,0.0552,0.9498,-0.1737,3.0392,2.394
683,0.0554,0.9504,-0.1632,3.0391,2.383
684,0.0549,0.9474,-0.1742,3.0393,2.3596
685,0.0547,0.9487,-0.1739,3.0393,2.3749
686,0.0561,0.9484,-0.1704,3.0387,2.4335
687,0.0551,0.9478,-0.1697,3.0392,2.3839
688,0.0547,0.948,-0.1598,3.0393,2.3571
689,0.0563,0.9536,-0.1443,3.0387,2.4223
690,0.0556,0.9514,-0.1545,3.039,2.3945
691,0.0558,0.9531,-0.1576,3.0389,2.4103
692,0.0559,0.9519,-0.1535,3.039,2.3923
693,0.0554,0.9473,-0.1708,3.039,2.3902
694,0.0553,0.9457,-0.1731,3.039,2.3979
695,0.0558,0.9488,-0.1424,3.0389,2.3999
696,0.0556,0.9482,-0.1637,3.0391,2.3907
697,0.0561,0.9523,-0.1594,3.0388,2.4007
698,0.0556,0.9504,-0.158,3.0389,2.4051
699,0.0553,0.9457,-0.1716,3.0391,2.3822
700,0.0554,0.9487,-0.1707,3.0392,2.3866
701,0.0561,0.9542,-0.148,3.039,2.3841
702,0.0551,0.9506,-0.1506,3.0392,2.3875
703,0.0552,0.9433,-0.1707,3.039,2.4035
704,0.0552,0.95,-0.1502,3.0392,2.387
705,0.0557,0.9519,-0.154,3.039,2.3905
706,0.055,0.9488,-0.1615,3.0392,2.3776
707,0.056,0.9521,-0.1512,3.0388,2.4159
708,0.0559,0.9525,-0.1559,3.039,2.4031
709,0.0553,0.9466,-0.1674,3.0392,2.3794
710,0.0556,0.9512,-0.1705,3.039,2.3961
711,0.056,0.9489,-0.1533,3.039,2.3853
712,0.056,0.952,-0.154,3.0389,2.396
713,0.0546,0.9491,-0.1674,3.0393,2.3593
714,0.0553,0.9458,-0.1641,3.0392,2.3547
715,0.0554,0.9506,-0.158,3.0391,2.3814
716,0.055,0.9469,-0.1775,3.0392,2.3836
717,0.0548,0.9499,-0.1646,3.0391,2.3853
718,0.0559,0.9516,-0.1651,3.039,2.3958
719,0.0557,0.9509,-0.1767,3.039,2.4062
720,0.0558,0.9483,-0.1581,3.0389,2.3973
721,0.0553,0.9499,-0.1431,3.0391,2.389
722,0.0553,0.9481,-0.176,3.039,2.4015
723,0.0559,0.952,-0.1668,3.0388,2.4124
724,0.0562,0.9542,-0.1359,3.0388,2.4126
725,0.0558,0.9525,-0.1479,3.0391,2.3932
726,0.0554,0.9495,-0.165,3.0392,2.3768
727,0.0558,0.9447,-0.1752,3.0391,2.3825
728,0.0559,0.9512,-0.1597,3.0389,2.3913
729,0.0549,0.9502,-0.1583,3.0392,2.3678
730,0.0551,0.9496,-0.1638,3.0391,2.3706
731,0.0555,0.948,-0.1776,3.0391,2.3884
732,0.0558,0.9482,-0.1731,3.0392,2.3776
733,0.0554,0.9537,-0.164,3.0391,2.3994
734,0.0551,0.9471,-0.1722,3.0392,2.3728
735,0.0558,0.9488,-0.1682,3.0391,2.3785
736,0.0557,0.9501,-0.1387,3.039,2.3927
737,0.0553,0.9493,-0.1706,3.0391,2.3927
738,0.0549,0.9476,-0.1832,3.0392,2.3731
739,0.0552,0.9485,-0.149,3.0391,2.3799
740,0.0558,0.9537,-0.1674,3.0391,2.3934
741,0.0559,0.9485,-0.1585,3.039,2.3968
742,0.0558,0.9512,-0.1606,3.039,2.4049
743,0.0553,0.9459,-0.1493,3.0391,2.378
744,0.0556,0.9505,-0.164,3.039,2.3946
745,0.0558,0.9478,-0.1704,3.039,2.3958
746,0.0559,0.9508,-0.1475,3.039,2.3905
747,0.0557,0.9497,-0.1519,3.0389,2.4105
748,0.0554,0.9491,-0.1706,3.0389,2.3973
749,0.0555,0.9501,-0.1524,3.0391,2.3863
750,0.0555,0.9505,-0.1695,3.039,2.3977
751,0.0555,0.9489,-0.1711,3.0392,2.3775
752,0.0558,0.9477,-0.1367,3.039,2.3777
753,0.055,0.9514,-0.1784,3.0393,2.3905
754,0.0552,0.9483,-0.1666,3.0391,2.3841
755,0.0551,0.9481,-0.1837,3.0392,2.3911
756,0.055,0.9477,-0.1688,3.0393,2.3675
757,0.056,0.951,-0.1421,3.039,2.3883
758,0.0554,0.9493,-0.1481,3.0391,2.3876
759,0.0555,0.9491,-0.16,3.0391,2.3897
760,0.0554,0.948,-0.1644,3.0391,2.3996
761,0.0559,0.9516,-0.1491,3.039,2.3885
762,0.0551,0.951,-0.1616,3.0391,2.3743
763,0.0563,0.953,-0.1272,3.0389,2.3948
764,0.0552,0.9423,-0.1479,3.039,2.3795
765,0.0559,0.9495,-0.1507,3.039,2.3918
766,0.055,0.9478,-0.1789,3.0391,2.3764
767,0.0549,0.949,-0.1835,3.0392,2.3981
768,0.055,0.9495,-0.177,3.0392,2.3895
769,0.0559,0.9547,-0.1504,3.0391,2.3845
770,0.0549,0.9475,-0.182,3.0393,2.3633
771,0.0556,0.9476,-0.1512,3.0391,2.3794
772,0.0557,0.952,-0.1621,3.0392,2.3875
773,0.0552,0.951,-0.1717,3.0391,2.3991
774,0.0553,0.948,-0.1709,3.039,2.3828
775,0.0552,0.9517,-0.1733,3.0391,2.3951
776,0.056,0.9518,-0.1461,3.0388,2.4087
777,0.0554,0.9525,-0.16,3.0392,2.3877
778,0.0553,0.9468,-0.1655,3.039,2.3905
779,0.0555,0.9471,-0.1563,3.0391,2.3766
780,0.0559,0.9512,-0.1527,3.0388,2.4061
781,0.0555,0.948,-0.1683,3.0389,2.4073
782,0.0554,0.951,-0.181,3.0393,2.383
783,0.0552,0.9508,-0.1735,3.039,2.4101
784,0.0554,0.9495,-0.1608,3.0391,2.382
785,0.0548,0.9457,-0.1762,3.0392,2.3776
786,0.0557,0.9511,-0.1514,3.039,2.3988
787,0.0547,0.9429,-0.1792,3.0393,2.3488
788,0.0554,0.9506,-0.1616,3.039,2.3942
789,0.055,0.9437,-0.1651,3.0393,2.3517
790,0.0557,0.9504,-0.1669,3.039,2.3924
791,0.0549,0.9509,-0.179,3.0394,2.3824
792,0.0556,0.9501,-0.1452,3.039,2.3869
793,0.0554,0.9502,-0.1645,3.039,2.3974
794,0.0556,0.9504,-0.1738,3.0392,2.3621
795,0.0556,0.9475,-0.1657,3.039,2.3847
796,0.0548,0.947,-0.1647,3.0392,2.3808
797,0.0556,0.9506,-0.1761,3.039,2.3918
798,0.0556,0.9491,-0.1687,3.0391,2.3816
799,0.0553,0.9454,-0.1835,3.039,2.4095
800,0.0553,0.9458,-0.1737,3.0391,2.3767
801,0.0559,0.9482,-0.1504,3.0388,2.4161
802,0.0558,0.9479,-0.1658,3.0391,2.3895
803,0.0558,0.9503,-0.1526,3.0389,2.4018
804,0.0557,0.9509,-0.1597,3.039,2.4036
805,0.0561,0.9516,-0.1598,3.0389,2.4071
806,0.0551,0.9472,-0.163,3.039,2.3869
807,0.0555,0.9508,-0.1647,3.0392,2.3876
808,0.0557,0.9511,-0.1576,3.0391,2.3825
809,0.0553,0.9468,-0.1745,3.0391,2.3812
810,0.055,0.949,-0.1729,3.0391,2.3861
811,0.0552,0.9502,-0.1672,3.0392,2.3783
812,0.056,0.9488,-0.1521,3.0388,2.404
813,0.0555,0.9507,-0.1694,3.0389,2.4156
814,0.0556,0.9515,-0.1616,3.0391,2.398
815,0.0557,0.9508,-0.1595,3.0391,2.3967
816,0.0558,0.9487,-0.1468,3.0387,2.4341
817,0.0555,0.95,-0.1735,3.0391,2.3763
818,0.0555,0.9503,-0.1761,3.0391,2.3844
819,0.0551,0.9527,-0.1585,3.0392,2.399
820,0.0555,0.9494,-0.1604,3.039,2.3793
821,0.0553,0.9512,-0.1555,3.0391,2.3702
822,0.0551,0.9467,-0.1606,3.0392,2.3684
823,0.0549,0.9429,-0.1893,3.0391,2.384
824,0.0556,0.9494,-0.1747,3.0389,2.4012
825,0.0556,0.9504,-0.1512,3.039,2.3893
826,0.0551,0.9487,-0.1699,3.0391,2.3905
827,0.0551,0.9464,-0.1728,3.039,2.4075
828,0.0543,0.9457,-0.1721,3.0393,2.3669
829,0.0552,0.9512,-0.1575,3.0391,2.3857
830,0.0556,0.9476,-0.1633,3.039,2.3932
831,0.0557,0.9514,-0.1543,3.0391,2.3967
832,0.0553,0.9486,-0.1803,3.0392,2.3848
833,0.0558,0.9485,-0.147,3.0389,2.4032
834,0.055,0.9475,-0.1522,3.0393,2.3586
835,0.0557,0.952,-0.1747,3.039,2.3833
836,0.0546,0.9477,-0.1884,3.0394,2.3531
837,0.0553,0.9491,-0.1367,3.0391,2.3853
838,0.0557,0.9476,-0.1358,3.0391,2.3856
839,0.0554,0.9504,-0.1679,3.0391,2.3961
840,0.0551,0.9484,-0.1663,3.0392,2.3779
841,0.0553,0.945,-0.158,3.0391,2.3825
842,0.0555,0.9475,-0.1506,3.039,2.3782
843,0.0559,0.9489,-0.1699,3.039,2.3942
844,0.0553,0.9475,-0.1635,3.0392,2.3781
845,0.0553,0.946,-0.1777,3.0392,2.378
846,0.056,0.9502,-0.1578,3.0391,2.3872
847,0.0559,0.9482,-0.1555,3.0389,2.4043
848,0.0548,0.9484,-0.181,3.0394,2.3671
849,0.0557,0.9536,-0.1459,3.0391,2.3759
850,0.0558,0.946,-0.1582,3.039,2.3785
851,0.0558,0.9508,-0.1546,3.039,2.4083
852,0.0547,0.9487,-0.165,3.0392,2.3876
853,0.0555,0.9502,-0.1571,3.039,2.3962
854,0.0556,0.9516,-0.168,3.0393,2.3638
855,0.0558,0.9474,-0.1327,3.0389,2.3965
856,0.056,0.9504,-0.162,3.039,2.3863
857,0.0553,0.9422,-0.1645,3.039,2.3987
858,0.0551,0.948,-0.1826,3.0392,2.3926
859,0.0556,0.9495,-0.1769,3.039,2.3976
860,0.0557,0.9506,-0.1584,3.0389,2.4195
861,0.0555,0.9522,-0.1542,3.0391,2.3859
862,0.0555,0.9509,-0.1786,3.0393,2.3597
863,0.0561,0.9512,-0.1475,3.0389,2.4058
864,0.0558,0.9513,-0.1505,3.039,2.3803
865,0.0551,0.947,-0.1722,3.0392,2.3754
866,0.0558,0.9493,-0.1592,3.0388,2.4171
867,0.0546,0.9515,-0.1913,3.0393,2.3754
868,0.0561,0.954,-0.1521,3.0389,2.4075
869,0.0553,0.9499,-0.1654,3.0392,2.3772
870,0.0551,0.9524,-0.139,3.0392,2.3771
871,0.056,0.9531,-0.1589,3.0389,2.4031
872,0.0559,0.9455,-0.1553,3.0391,2.3711
873,0.0551,0.9444,-0.161,3.0393,2.3577
874,0.0549,0.9453,-0.1825,3.0393,2.3611
875,0.0552,0.9498,-0.1687,3.0391,2.3846
876,0.056,0.9492,-0.1598,3.0389,2.3949
877,0.0556,0.9497,-0.1393,3.039,2.3959
878,0.0548,0.9489,-0.175,3.0393,2.3624
879,0.055,0.9475,-0.158,3.0392,2.3794
880,0.0551,0.949,-0.1551,3.0391,2.3701
881,0.0555,0.9503,-0.1509,3.0391,2.3831
882,0.0556,0.9457,-0.1694,3.039,2.3852
883,0.0552,0.9497,-0.1678,3.0391,2.3885
884,0.056,0.9527,-0.1533,3.0388,2.4071
885,0.055,0.9474,-0.1702,3.0392,2.3753
886,0.0559,0.954,-0.1566,3.0389,2.4113
887,0.0555,0.9499,-0.1733,3.039,2.3888
888,0.056,0.9516,-0.1284,3.0389,2.3918
889,0.0557,0.9477,-0.1338,3.039,2.3934
890,0.0557,0.9511,-0.1581,3.0389,2.4064
891,0.0556,0.9463,-0.1488,3.0391,2.3772
892,0.0544,0.9468,-0.1914,3.0393,2.3661
893,0.0561,0.9524,-0.1585,3.039,2.3889
894,0.0557,0.9527,-0.165,3.0389,2.4043
895,0.0552,0.9483,-0.1686,3.039,2.3992
896,0.0557,0.9526,-0.1589,3.039,2.3968
897,0.056,0.9502,-0.1516,3.0389,2.3922
898,0.0561,0.9521,-0.1322,3.0388,2.3988
899,0.056,0.9519,-0.1443,3.0388,2.4062
900,0.0561,0.9508,-0.1591,3.039,2.3876
901,0.0552,0.9415,-0.1828,3.0391,2.3691
902,0.0554,0.9498,-0.1406,3.0391,2.383
903,0.0555,0.9504,-0.1655,3.0391,2.3877
904,0.0557,0.9485,-0.1668,3.039,2.3951
905,0.0559,0.9487,-0.1603,3.0388,2.4012
906,0.0555,0.9473,-0.1775,3.0391,2.396
907,0.0551,0.9492,-0.1797,3.0395,2.3662
908,0.0553,0.9451,-0.1677,3.0391,2.3834
909,0.0559,0.9469,-0.1622,3.0391,2.3762
910,0.0559,0.9472,-0.1547,3.0388,2.4057
911,0.0557,0.9475,-0.1687,3.0391,2.3801
912,0.0553,0.9503,-0.1355,3.0392,2.3864
913,0.0557,0.9485,-0.1595,3.0389,2.4107
914,0.0556,0.9485,-0.1624,3.039,2.4126
915,0.0561,0.9499,-0.1375,3.0389,2.3952
916,0.0555,0.9482,-0.1646,3.0389,2.3945
917,0.0556,0.9528,-0.1483,3.0391,2.3939
918,0.0554,0.9495,-0.1799,3.039,2.4068
919,0.0542,0.9466,-0.1909,3.0394,2.3656
920,0.0554,0.9464,-0.1757,3.039,2.4054
921,0.0558,0.9452,-0.1539,3.039,2.3841
922,0.0555,0.9471,-0.1583,3.0391,2.3855
923,0.0548,0.9491,-0.1793,3.0392,2.3806
924,0.0557,0.9505,-0.1687,3.0391,2.3847
925,0.0553,0.9492,-0.169,3.039,2.398
926,0.0559,0.9505,-0.1619,3.0389,2.406
927,0.0557,0.9483,-0.1599,3.0389,2.3991
928,0.0558,0.9497,-0.1619,3.039,2.3846
929,0.0555,0.9506,-0.1676,3.039,2.4087
930,0.0556,0.9497,-0.1677,3.039,2.4004
931,0.0559,0.9503,-0.1533,3.0389,2.4003
932,0.0554,0.9477,-0.1514,3.0391,2.3859
933,0.0554,0.949,-0.1396,3.0391,2.3881
934,0.0546,0.9479,-0.1759,3.0393,2.3718
935,0.0559,0.9507,-0.1545,3.039,2.3981
936,0.0549,0.9545,-0.1714,3.0393,2.3785
937,0.0559,0.9469,-0.1522,3.0391,2.3861
938,0.056,0.9485,-0.139,3.0389,2.4011
939,0.0558,0.9503,-0.1529,3.0389,2.4071
940,0.0549,0.9487,-0.1819,3.0392,2.3835
941,0.0557,0.9502,-0.1758,3.0389,2.4146
942,0.0555,0.9493,-0.1542,3.039,2.396
943,0.056,0.9509,-0.1523,3.0389,2.4024
944,0.0559,0.9493,-0.1564,3.039,2.3982
945,0.0555,0.9486,-0.1668,3.0392,2.3718
946,0.0555,0.9506,-0.1575,3.039,2.3864
947,0.0558,0.9506,-0.1433,3.0389,2.4079
948,0.056,0.9514,-0.1543,3.039,2.3869
949,0.0548,0.9496,-0.175,3.0392,2.393
950,0.0556,0.9478,-0.174,3.039,2.3885
951,0.0558,0.9518,-0.1394,3.0389,2.3988
952,0.0562,0.9533,-0.1635,3.039,2.3965
953,0.055,0.9455,-0.1587,3.0391,2.3748
954,0.0559,0.9477,-0.1662,3.0389,2.4045
955,0.0555,0.9484,-0.1625,3.0392,2.3715
956,0.0559,0.95,-0.1593,3.0388,2.4041
957,0.0557,0.9505,-0.1615,3.039,2.3936
958,0.0556,0.9483,-0.1645,3.0391,2.3832
959,0.055,0.9513,-0.1633,3.0392,2.3669
960,0.0553,0.9473,-0.1668,3.0392,2.3801
961,0.0559,0.9527,-0.1665,3.0392,2.3829
962,0.0551,0.9478,-0.1723,3.0393,2.3701
963,0.0555,0.9499,-0.1691,3.039,2.4018
964,0.0552,0.9452,-0.1715,3.0393,2.3639
965,0.0556,0.9515,-0.1555,3.0391,2.3919
966,0.0552,0.9511,-0.1604,3.0391,2.3988
967,0.0554,0.952,-0.1703,3.0391,2.3907
968,0.055,0.9502,-0.173,3.0392,2.3909
969,0.0552,0.9494,-0.1442,3.0391,2.3766
970,0.0558,0.9503,-0.1551,3.039,2.3983
971,0.0556,0.9521,-0.1519,3.039,2.3871
972,0.0558,0.9509,-0.156,3.039,2.3912
973,0.0556,0.9524,-0.1372,3.0389,2.3982
974,0.0558,0.9535,-0.1633,3.039,2.4003
975,0.0554,0.947,-0.1576,3.039,2.4022
976,0.0554,0.9517,-0.1624,3.0392,2.3767
977,0.0552,0.9461,-0.1728,3.0391,2.3773
978,0.0556,0.9514,-0.163,3.0389,2.4028
979,0.056,0.949,-0.1645,3.0389,2.4007
980,0.0556,0.9497,-0.1651,3.0391,2.3905
981,0.0551,0.947,-0.1518,3.0391,2.3769
982,0.0559,0.9501,-0.1574,3.0389,2.4066
983,0.0558,0.9461,-0.1654,3.0388,2.4196
984,0.0553,0.951,-0.172,3.0393,2.3678
985,0.055,0.947,-0.1802,3.0392,2.3733
986,0.0555,0.9469,-0.1747,3.039,2.4003
987,0.0554,0.9489,-0.167,3.039,2.3842
988,0.0557,0.9525,-0.163,3.0389,2.419
989,0.0553,0.9452,-0.1634,3.0392,2.3653
990,0.0555,0.9491,-0.1417,3.0392,2.3844
991,0.0556,0.954,-0.1504,3.039,2.4097
992,0.055,0.9475,-0.1557,3.0392,2.3788
993,0.0553,0.9487,-0.1558,3.0391,2.3832
994,0.0554,0.9486,-0.1603,3.0391,2.3814
995,0.0558,0.9502,-0.1557,3.039,2.3875
996,0.0561,0.9513,-0.1691,3.0389,2.4014
997,0.0556,0.9524,-0.1604,3.039,2.4011
998,0.0557,0.9507,-0.1637,3.0392,2.3706
999,0.0557,0.9483,-0.1554,3.039,2.3933
1000,0.0557,0.9503,-0.1569,3.039,2.4041
1001,0.0544,0.9496,-0.1719,3.0393,2.3852
1002,0.0558,0.95,-0.1534,3.0389,2.4057
1003,0.0558,0.9506,-0.1595,3.0389,2.3965
1004,0.0559,0.9476,-0.1362,3.0388,2.4116
1005,0.0559,0.9503,-0.1513,3.039,2.3911
1006,0.0553,0.9467,-0.1782,3.0392,2.3787
1007,0.0552,0.9518,-0.1849,3.0393,2.3898
1008,0.0549,0.9487,-0.1821,3.0394,2.3598
1009,0.0556,0.9499,-0.1468,3.039,2.386
1010,0.0553,0.9525,-0.1741,3.0391,2.391
1011,0.0556,0.9492,-0.157,3.0391,2.38
1012,0.0545,0.9435,-0.1879,3.0394,2.3795
1013,0.0553,0.9516,-0.1522,3.039,2.3966
1014,0.0552,0.9476,-0.176,3.0391,2.3822
1015,0.0554,0.9503,-0.1792,3.0391,2.3952
1016,0.055,0.9465,-0.1689,3.0392,2.3869
1017,0.0553,0.9521,-0.1652,3.0393,2.3834
