,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,training_adj_r2
339,-7.0687,-0.4466,0.7323,-1.4188,-9.2483,22.5788,0.9139
340,-6.7046,-0.3568,0.9283,-1.6463,-14.0403,22.9872,0.9128
341,-6.9482,-0.4351,0.7756,-1.4561,-9.6775,22.5952,0.9145
342,-7.0228,-0.4282,0.7283,-1.4284,-9.2699,22.4543,0.9136
343,-6.9324,-0.4265,0.7642,-1.4617,-9.6023,22.506,0.9125
344,-6.8321,-0.4303,0.8006,-1.4742,-9.9519,22.547,0.907
345,-7.0164,-0.4118,0.8097,-1.5384,-10.1582,22.8246,0.9139
346,-6.9705,-0.4211,0.7359,-1.4372,-9.3525,22.417,0.9122
347,-6.8656,-0.4365,0.816,-1.4832,-9.5998,22.6497,0.906
348,-7.1043,-0.4336,0.753,-1.4394,-9.4191,22.6943,0.9129
349,-6.9744,-0.4231,0.7393,-1.4454,-9.3843,22.4377,0.9126
350,-6.7373,-0.4222,0.8097,-1.4824,-10.2588,22.4719,0.9146
351,-7.03,-0.4229,0.848,-1.5389,-10.0676,22.9909,0.9144
352,-6.8531,-0.4719,0.7051,-1.3336,-9.3753,22.2162,0.9316
353,-6.9683,-0.4325,0.7848,-1.4657,-9.7053,22.6624,0.9123
354,-6.8376,-0.4571,0.837,-1.487,-9.7601,22.7323,0.9145
355,-7.0077,-0.4067,0.7775,-1.5108,-9.6522,22.636,0.9212
356,-7.3323,-0.3765,0.788,-1.5877,-13.7059,23.2951,0.9085
357,-6.9083,-0.4293,0.7912,-1.4889,-9.5436,22.5987,0.9098
358,-7.0111,-0.449,0.754,-1.436,-9.4702,22.6082,0.9132
359,-8.756,-0.5101,0.4107,-1.2935,-10.6314,23.8079,0.9039
360,-6.7961,-0.4276,0.7913,-1.466,-9.6537,22.4413,0.9101
361,-7.9052,-0.4102,0.7124,-1.5621,-13.9464,23.8776,0.8954
362,-6.7994,-0.3578,0.9083,-1.6437,-13.9668,23.029,0.9127
363,-6.8125,-0.383,0.8802,-1.5966,-13.3007,22.9422,0.9146
364,-8.5399,-0.534,0.3963,-1.2479,-10.7201,23.5303,0.8862
365,-6.8356,-0.422,0.7605,-1.4487,-9.3536,22.3391,0.9088
366,-7.0252,-0.4354,0.7653,-1.4451,-9.5036,22.6499,0.9146
367,-8.0813,-0.4478,0.6022,-1.4539,-13.1029,23.7019,0.9
368,-7.0291,-0.4049,0.7609,-1.4698,-9.3096,22.5335,0.9242
369,-6.8251,-0.4411,0.7721,-1.4433,-9.6549,22.4363,0.9135
370,-6.7257,-0.388,0.8786,-1.5836,-13.6717,22.8662,0.9125
371,-6.6574,-0.4077,0.8022,-1.5001,-10.4862,22.3216,0.9122
372,-6.8698,-0.4206,0.809,-1.5011,-10.1662,22.6281,0.9087
373,-7.2231,-0.4359,0.7464,-1.4568,-8.9875,22.795,0.9213
374,-6.8114,-0.3757,0.8765,-1.5973,-13.5512,22.9337,0.9123
375,-6.746,-0.4694,0.831,-1.4569,-9.5301,22.5916,0.91
376,-7.1134,-0.4688,0.7419,-1.4127,-8.6093,22.6737,0.92
377,-6.8938,-0.445,0.7612,-1.4273,-9.6164,22.4709,0.9125
378,-6.8655,-0.4515,0.7522,-1.427,-9.3767,22.4102,0.9105
379,-6.9736,-0.4322,0.74,-1.4417,-9.6199,22.478,0.9134
380,-6.8867,-0.4405,0.9117,-1.5657,-10.2997,23.0972,0.9148
381,-7.9608,-0.4832,0.5126,-1.3156,-8.9616,22.9996,0.8965
382,-6.6875,-0.4524,0.8977,-1.5273,-10.238,22.7973,0.9122
383,-7.0132,-0.4295,0.73,-1.4434,-9.6617,22.4927,0.9165
384,-6.7336,-0.378,0.8667,-1.5631,-12.86,22.7395,0.9055
385,-7.1838,-0.4248,0.7006,-1.4363,-9.3616,22.5695,0.9183
386,-6.8551,-0.4366,0.8109,-1.4988,-10.0295,22.6533,0.9146
387,-6.8472,-0.4328,0.7894,-1.4513,-9.7271,22.5204,0.9122
388,-6.6315,-0.4378,0.8468,-1.4689,-9.6439,22.4258,0.92
389,-6.7485,-0.4335,0.8227,-1.4876,-10.1127,22.554,0.9114
390,-6.8333,-0.4322,0.8138,-1.4888,-9.7232,22.5778,0.9092
391,-7.328,-0.4242,0.6744,-1.4075,-8.4964,22.5891,0.9186
392,-7.1781,-0.4192,0.8582,-1.5616,-9.6869,23.1937,0.9201
393,-6.8195,-0.3952,0.8722,-1.5477,-9.9725,22.7267,0.9182
394,-6.9394,-0.4475,0.7604,-1.4444,-9.4116,22.5382,0.9143
395,-6.9626,-0.4092,0.7421,-1.469,-9.707,22.4299,0.9133
396,-6.9038,-0.378,0.7826,-1.5385,-9.9285,22.4815,0.9155
397,-6.8476,-0.4441,0.7753,-1.4474,-9.859,22.494,0.913
398,-6.8391,-0.4252,0.763,-1.4689,-9.9917,22.4149,0.9152
399,-6.9687,-0.4278,0.6953,-1.3851,-8.9691,22.2294,0.9146
400,-6.7119,-0.4476,0.8362,-1.4805,-9.8958,22.5499,0.9137
401,-6.9615,-0.3895,0.7718,-1.5281,-9.5945,22.5209,0.9199
402,-6.9483,-0.4505,0.8756,-1.5468,-9.8973,23.0414,0.9142
403,-6.9448,-0.4344,0.7761,-1.4574,-9.6776,22.59,0.9142
404,-6.8836,-0.4536,0.826,-1.479,-9.6002,22.7229,0.9137
405,-6.8156,-0.4927,0.8127,-1.4229,-9.4821,22.6523,0.9102
406,-6.96,-0.4359,0.7618,-1.4431,-9.6065,22.5548,0.9124
407,-7.6275,-0.4769,0.603,-1.342,-8.3173,22.814,0.9096
408,-7.6318,-0.4226,0.7576,-1.5272,-15.4058,23.786,0.9254
409,-6.6877,-0.3627,0.9193,-1.6353,-14.193,22.9445,0.9131
410,-6.9166,-0.4327,0.898,-1.5629,-10.0837,23.0469,0.9158
411,-6.7648,-0.4603,0.8762,-1.512,-10.0594,22.8188,0.9134
412,-7.0422,-0.4211,0.7968,-1.5084,-9.7172,22.7864,0.9128
413,-7.0676,-0.4429,0.7457,-1.4395,-9.3625,22.63,0.9117
414,-8.0791,-0.4108,0.5309,-1.4192,-8.7514,23.0647,0.9052
415,-7.2169,-0.4435,0.7042,-1.4228,-9.5288,22.69,0.9011
416,-7.3706,-0.4159,0.7323,-1.4949,-9.305,22.9325,0.9206
417,-6.9501,-0.4345,0.7771,-1.4614,-9.6801,22.6003,0.9143
418,-7.023,-0.4336,0.7648,-1.4584,-9.5799,22.6384,0.9115
419,-6.8917,-0.4519,0.7996,-1.4596,-9.4786,22.6353,0.9108
420,-6.3379,-0.5162,1.1023,-1.6348,-10.2711,23.2636,0.9188
421,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
422,-7.1038,-0.4268,0.7508,-1.4774,-9.427,22.689,0.911
423,-7.0509,-0.4287,0.7421,-1.4356,-9.3436,22.5602,0.9141
424,-6.752,-0.3567,0.9518,-1.6755,-14.6506,23.1905,0.9118
425,-6.965,-0.4437,0.6752,-1.3824,-9.1854,22.2173,0.9082
426,-6.7614,-0.36,0.921,-1.6496,-14.0478,23.0437,0.9133
427,-6.9051,-0.4848,0.7452,-1.3719,-8.7075,22.4467,0.9137
428,-7.2238,-0.441,0.7237,-1.432,-9.4801,22.7652,0.9063
429,-6.854,-0.4623,0.8817,-1.5099,-9.9831,22.9698,0.9155
430,-6.882,-0.4081,0.7841,-1.4849,-9.8233,22.4986,0.9108
431,-6.9112,-0.4203,0.775,-1.4768,-9.9378,22.5307,0.9135
432,-6.9121,-0.4512,0.7502,-1.4166,-9.6097,22.4675,0.9118
433,-6.7733,-0.4359,0.8304,-1.495,-9.9609,22.5907,0.9094
434,-6.9756,-0.4526,0.7181,-1.4098,-9.548,22.4345,0.9139
435,-7.0213,-0.4538,0.708,-1.3957,-9.1555,22.4381,0.9102
436,-7.0013,-0.4342,0.7761,-1.4617,-9.656,22.6651,0.9116
437,-6.6248,-0.368,0.9221,-1.6353,-14.4693,22.9265,0.9134
438,-6.9833,-0.4325,0.6989,-1.4088,-9.5047,22.3311,0.9096
439,-6.757,-0.4188,0.8165,-1.4952,-10.1785,22.5084,0.9103
440,-6.802,-0.4505,0.8083,-1.4592,-9.5299,22.5612,0.9094
441,-6.5984,-0.4243,0.8843,-1.532,-10.3434,22.5761,0.9097
442,-6.8786,-0.364,0.7519,-1.5276,-9.5974,22.2788,0.9124
443,-8.4267,-0.5155,0.445,-1.2912,-11.0482,23.548,0.8948
444,-6.7981,-0.4561,0.8715,-1.5095,-9.9484,22.8254,0.913
445,-6.9582,-0.4383,0.7319,-1.411,-9.2502,22.4013,0.9096
446,-7.0555,-0.4263,0.7429,-1.465,-9.0746,22.5582,0.9202
447,-7.0253,-0.4219,0.8497,-1.5403,-10.067,22.9882,0.9142
448,-6.7241,-0.3826,0.8506,-1.5794,-13.7949,22.7393,0.9102
449,-6.9674,-0.4469,0.7352,-1.4171,-11.7545,22.595,0.9074
450,-7.0076,-0.4579,0.7545,-1.419,-9.0985,22.5914,0.9115
451,-6.7399,-0.4408,0.7868,-1.4459,-10.0078,22.3886,0.9032
452,-7.0312,-0.4298,0.7195,-1.42,-9.2032,22.4291,0.9153
453,-6.9291,-0.4328,0.7378,-1.427,-9.6271,22.4111,0.9105
454,-6.9983,-0.4469,0.7524,-1.4177,-9.6241,22.571,0.927
455,-6.8407,-0.3637,0.8487,-1.6027,-13.8282,22.8623,0.9152
456,-6.9671,-0.4426,0.7413,-1.4256,-9.3146,22.4733,0.9132
457,-6.7062,-0.3608,0.8136,-1.5466,-10.3286,22.3135,0.9036
458,-6.9965,-0.4527,0.7873,-1.4578,-9.2745,22.6984,0.9152
459,-6.6545,-0.4917,0.9068,-1.5023,-9.9113,22.8417,0.9172
460,-6.7445,-0.4711,0.8323,-1.4677,-9.6447,22.6134,0.9142
461,-6.8829,-0.4356,0.7824,-1.4599,-9.7809,22.5407,0.9113
462,-6.5974,-0.397,0.9352,-1.6106,-13.497,22.912,0.9116
463,-6.9955,-0.4332,0.7128,-1.4023,-9.2561,22.3623,0.9125
464,-6.8847,-0.4331,0.7864,-1.4838,-9.6893,22.5687,0.9067
465,-7.1997,-0.3849,0.8344,-1.5944,-13.9906,23.354,0.9087
466,-6.9067,-0.4287,0.79,-1.4706,-9.8004,22.5896,0.9131
467,-6.9833,-0.4415,0.7564,-1.4393,-9.5977,22.5765,0.9148
468,-7.0207,-0.4332,0.7534,-1.4483,-9.4828,22.5806,0.9136
469,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
470,-6.8889,-0.4336,0.7976,-1.4764,-9.9203,22.6167,0.9169
471,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
472,-6.6691,-0.4725,0.908,-1.5173,-9.8747,22.8155,0.9183
473,-7.0794,-0.4427,0.816,-1.503,-9.3712,22.9217,0.921
474,-6.7014,-0.4828,0.9388,-1.5406,-9.726,23.0143,0.9064
475,-6.5794,-0.4131,0.8542,-1.5058,-10.1841,22.3919,0.9224
476,-7.0821,-0.4284,0.7065,-1.4137,-9.0628,22.4303,0.9157
477,-6.8605,-0.402,0.7481,-1.4747,-9.9493,22.3263,0.9055
478,-6.8778,-0.4517,0.7915,-1.4488,-9.4638,22.5888,0.9139
479,-6.6838,-0.4128,0.979,-1.6468,-13.3793,23.2248,0.916
480,-6.9605,-0.4332,0.7723,-1.4598,-9.6717,22.5905,0.9146
481,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
482,-6.8102,-0.4235,0.7948,-1.4792,-9.5902,22.4616,0.911
483,-6.8642,-0.4102,0.8193,-1.531,-10.0367,22.65,0.9226
484,-6.4348,-0.498,0.9921,-1.5474,-10.5455,22.9355,0.9186
485,-6.7587,-0.4525,0.8385,-1.4869,-9.8208,22.6487,0.9149
486,-6.8382,-0.4385,0.7765,-1.4416,-9.6853,22.4597,0.9102
487,-6.7376,-0.4449,0.8571,-1.4921,-9.9803,22.6751,0.9072
488,-7.1186,-0.4392,0.7726,-1.4746,-9.0851,22.7916,0.9163
489,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
490,-6.9866,-0.4583,0.748,-1.4147,-9.14,22.543,0.9141
491,-6.9872,-0.3632,0.7091,-1.4877,-9.6635,22.236,0.906
492,-6.9761,-0.3919,0.7851,-1.5344,-9.7008,22.601,0.9202
493,-7.9932,-0.3848,0.7639,-1.6477,-14.9856,24.2232,0.8931
494,-6.941,-0.4023,0.7128,-1.4614,-9.8245,22.29,0.914
495,-7.0346,-0.426,0.6944,-1.413,-9.4485,22.3542,0.9157
496,-6.8332,-0.5441,0.8434,-1.4002,-7.6732,22.8881,0.9447
497,-6.9194,-0.42,0.7715,-1.476,-9.9397,22.5282,0.9134
498,-7.0634,-0.4274,0.7326,-1.4299,-9.1744,22.5262,0.9138
499,-7.1032,-0.4255,0.6772,-1.3909,-8.828,22.3163,0.9148
500,-6.8679,-0.3764,0.861,-1.5983,-13.8261,22.9598,0.9135
501,-6.8428,-0.4227,0.7965,-1.4833,-9.6036,22.4927,0.9134
502,-7.0954,-0.4538,0.7174,-1.4074,-8.9553,22.5407,0.913
503,-6.9956,-0.4217,0.8416,-1.523,-9.998,22.9158,0.9137
504,-6.8421,-0.4098,0.7965,-1.4793,-9.5859,22.4588,0.9219
505,-7.0999,-0.4324,0.7171,-1.447,-11.7431,22.6937,0.9117
506,-6.587,-0.4707,0.8873,-1.4954,-9.8444,22.6384,0.913
507,-7.062,-0.4059,0.774,-1.5134,-9.6025,22.6892,0.9186
508,-6.8836,-0.4098,0.8465,-1.5366,-10.2073,22.7701,0.9012
509,-6.7967,-0.4378,0.7716,-1.4328,-9.7171,22.388,0.9159
510,-6.8905,-0.4208,0.8032,-1.5188,-9.6963,22.608,0.9221
511,-7.7616,-0.4763,0.5938,-1.3754,-8.7233,23.023,0.8973
512,-8.8902,-0.6421,0.1432,-0.9546,-5.6597,22.9026,0.8932
513,-6.8913,-0.4231,0.7729,-1.4714,-9.8174,22.4978,0.9089
514,-6.7583,-0.3667,0.8343,-1.5781,-13.6414,22.6807,0.9132
515,-6.821,-0.4327,0.956,-1.6087,-10.457,23.18,0.9123
516,-7.1451,-0.4434,0.7446,-1.4383,-8.9723,22.7033,0.9189
517,-6.6663,-0.4412,0.8186,-1.4658,-10.2229,22.443,0.9126
518,-6.55,-0.4622,0.8888,-1.4507,-10.0493,22.545,0.9427
519,-6.788,-0.4236,0.8178,-1.4973,-9.8124,22.5231,0.9114
520,-8.3923,-0.5139,0.4504,-1.2891,-10.9002,23.5052,0.8946
521,-7.3768,-0.4346,0.6085,-1.3609,-8.6573,22.4356,0.9044
522,-6.8139,-0.4368,0.7928,-1.4612,-9.8592,22.4993,0.9124
523,-6.8473,-0.411,0.7986,-1.491,-9.9954,22.5315,0.9113
524,-6.7668,-0.4601,0.8738,-1.5019,-10.0923,22.8204,0.9126
525,-6.8334,-0.4555,0.853,-1.4932,-9.7526,22.7837,0.9145
526,-6.9146,-0.433,0.7432,-1.428,-9.4129,22.3902,0.9133
527,-6.9779,-0.449,0.7295,-1.4071,-9.313,22.4487,0.9097
528,-6.6888,-0.3422,0.9248,-1.6721,-14.4964,22.955,0.9139
529,-6.9627,-0.4437,0.7993,-1.4672,-9.6696,22.7333,0.913
530,-7.1782,-0.4451,0.8226,-1.4799,-9.9452,23.0932,0.9388
531,-6.9111,-0.4505,0.7999,-1.4646,-9.4881,22.6652,0.9155
532,-6.712,-0.4602,0.7656,-1.3795,-9.9397,22.2821,0.9304
533,-6.9346,-0.4177,0.7972,-1.4827,-9.6112,22.6045,0.9166
534,-7.0574,-0.4011,0.7278,-1.4888,-9.6145,22.4968,0.9217
535,-6.8637,-0.4468,0.7775,-1.4372,-9.3039,22.4912,0.9139
536,-7.0743,-0.4035,0.7099,-1.4722,-9.4863,22.4479,0.9221
537,-6.8297,-0.4001,0.8036,-1.5046,-10.0407,22.5023,0.9098
538,-6.89,-0.4062,0.7795,-1.4867,-9.833,22.4858,0.9107
539,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
540,-6.9038,-0.48,0.7368,-1.3766,-8.5633,22.3691,0.9101
541,-7.0011,-0.3993,0.8207,-1.5386,-9.6257,22.7665,0.9208
542,-6.6077,-0.4567,0.8108,-1.4148,-10.3281,22.3431,0.9299
543,-6.7042,-0.4681,0.8123,-1.4133,-10.2533,22.4962,0.9339
544,-6.9775,-0.432,0.7557,-1.4465,-9.5126,22.5314,0.9135
545,-7.0981,-0.3915,0.7091,-1.4677,-8.8699,22.3981,0.9179
546,-7.2798,-0.4496,0.6468,-1.3673,-8.7368,22.4863,0.902
547,-6.982,-0.4338,0.765,-1.4545,-9.5988,22.5862,0.9145
548,-6.8848,-0.4526,0.9219,-1.5667,-10.0988,23.154,0.911
549,-7.0752,-0.4033,0.7547,-1.4977,-9.4514,22.6128,0.9215
550,-6.948,-0.435,0.7796,-1.4592,-9.7047,22.613,0.9143
551,-7.0184,-0.4224,0.849,-1.5367,-10.0656,22.9794,0.9141
552,-6.9341,-0.4276,0.7813,-1.473,-9.6507,22.581,0.9089
553,-6.7974,-0.4406,0.8332,-1.4794,-10.1433,22.6804,0.9118
554,-6.6904,-0.3359,0.9072,-1.6529,-13.9421,22.8364,0.9105
555,-6.993,-0.4174,0.8545,-1.5387,-10.0589,22.9559,0.911
556,-6.9577,-0.4362,0.7786,-1.4575,-9.6875,22.6244,0.9142
557,-7.0039,-0.4566,0.7197,-1.3879,-8.9287,22.4506,0.9128
558,-6.9773,-0.4418,0.7631,-1.4488,-9.6766,22.5991,0.915
559,-6.9958,-0.437,0.7193,-1.4088,-9.2644,22.3986,0.9119
560,-6.7308,-0.431,0.8571,-1.5114,-9.948,22.626,0.904
561,-6.8679,-0.4411,0.7951,-1.471,-9.4928,22.5709,0.9056
562,-6.9128,-0.4082,0.8297,-1.5404,-12.6343,22.8869,0.9101
563,-7.9813,-0.4212,0.5999,-1.4722,-13.755,23.543,0.9015
564,-6.673,-0.4831,0.8106,-1.3904,-9.6635,22.4183,0.9297
565,-7.1862,-0.4397,0.7127,-1.4201,-9.4458,22.6591,0.9036
566,-6.9831,-0.3961,0.7639,-1.5127,-9.5392,22.5234,0.9197
567,-6.768,-0.3626,0.9111,-1.6391,-13.9356,23.0068,0.9151
568,-7.207,-0.4067,0.8047,-1.5362,-12.1809,23.1504,0.9148
569,-7.1829,-0.4071,0.7414,-1.4993,-9.6112,22.7297,0.9108
570,-7.0538,-0.405,0.7981,-1.5297,-9.6472,22.7885,0.9194
571,-6.9554,-0.428,0.7424,-1.4351,-9.4106,22.4303,0.911
572,-6.8737,-0.4546,0.8503,-1.503,-9.8266,22.8307,0.9166
573,-6.837,-0.4641,0.7705,-1.3902,-9.8579,22.4671,0.9321
574,-6.9659,-0.4062,0.7382,-1.4788,-9.8623,22.442,0.9157
575,-7.0173,-0.438,0.763,-1.4519,-9.4329,22.6239,0.9144
576,-6.5301,-0.4086,1.0069,-1.6633,-14.2826,23.1947,0.9195
577,-7.7572,-0.472,0.5997,-1.3594,-9.0913,23.0435,0.8894
578,-6.8712,-0.3996,0.7702,-1.4892,-9.7977,22.4078,0.9089
579,-6.9901,-0.4344,0.7746,-1.4686,-9.7494,22.6492,0.9126
580,-6.6464,-0.4297,0.8705,-1.5203,-10.188,22.5766,0.9068
581,-6.8003,-0.4303,0.8044,-1.4836,-9.985,22.5289,0.9142
582,-6.8727,-0.3731,0.7904,-1.5431,-9.8531,22.45,0.9121
583,-7.0523,-0.4389,0.8054,-1.5097,-9.2756,22.855,0.9136
584,-7.1971,-0.394,0.8019,-1.5692,-13.7157,23.2181,0.9099
585,-7.8535,-0.3863,0.7935,-1.644,-14.7667,24.128,0.8989
586,-6.989,-0.4049,0.737,-1.4394,-8.9934,22.3546,0.9208
587,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
588,-6.8294,-0.3822,0.8741,-1.6005,-13.6974,22.96,0.9146
589,-6.8433,-0.4117,0.804,-1.4741,-9.5832,22.5025,0.9214
590,-6.9203,-0.4554,0.7822,-1.4415,-9.202,22.6013,0.9091
591,-6.8247,-0.4394,0.789,-1.4559,-9.9537,22.5111,0.9115
592,-6.8354,-0.4201,0.7636,-1.4478,-9.7399,22.3643,0.909
593,-6.7915,-0.4631,0.7815,-1.3865,-9.8929,22.4579,0.9324
594,-6.9759,-0.4414,0.7645,-1.4392,-9.6542,22.6088,0.9141
595,-6.944,-0.3971,0.75,-1.481,-9.6667,22.4047,0.9179
596,-6.7379,-0.4647,0.7853,-1.3928,-10.031,22.4093,0.9296
597,-6.9544,-0.435,0.7758,-1.461,-9.6977,22.6026,0.9144
598,-6.9249,-0.4766,0.7388,-1.387,-8.6907,22.4338,0.9132
599,-6.9369,-0.4301,0.7368,-1.4421,-9.7508,22.4255,0.9134
600,-6.7966,-0.4569,0.8721,-1.5098,-9.9446,22.8266,0.9133
601,-6.7977,-0.3714,0.8968,-1.6257,-14.1925,23.0247,0.9149
602,-6.8544,-0.4498,0.8362,-1.4884,-9.7135,22.7283,0.9126
603,-7.182,-0.4195,0.7537,-1.4809,-9.3735,22.7743,0.9149
604,-6.8108,-0.4275,0.7789,-1.4494,-9.7117,22.4078,0.9087
605,-7.0225,-0.4316,0.7408,-1.4345,-9.4178,22.5237,0.9138
606,-7.3759,-0.461,0.6745,-1.4008,-9.4017,22.8164,0.9072
607,-6.9561,-0.4336,0.7752,-1.4607,-9.7064,22.6015,0.9142
608,-6.7607,-0.3596,0.92,-1.6577,-14.6068,23.0681,0.9107
609,-7.1068,-0.424,0.7332,-1.4514,-9.4594,22.6051,0.9201
610,-6.7605,-0.4561,0.8451,-1.4836,-9.8812,22.6624,0.9141
611,-7.1859,-0.4244,0.727,-1.445,-9.1878,22.6546,0.9161
612,-6.8139,-0.4368,0.7928,-1.4612,-9.8592,22.4993,0.9124
613,-6.9666,-0.4375,0.788,-1.4629,-9.7339,22.6825,0.914
614,-6.8877,-0.4226,0.7857,-1.4756,-9.9868,22.5471,0.9077
615,-7.0135,-0.4631,0.7315,-1.4163,-9.1606,22.5218,0.9177
616,-6.9066,-0.4482,0.8034,-1.4787,-9.6007,22.6814,0.9153
617,-6.9904,-0.4078,0.7753,-1.5047,-9.6538,22.6044,0.9191
618,-7.7682,-0.4026,0.6876,-1.5341,-14.4765,23.6122,0.8866
619,-6.7612,-0.4331,0.8336,-1.4938,-9.9108,22.5827,0.9096
620,-7.0513,-0.453,0.7407,-1.4283,-9.3676,22.6146,0.9101
621,-7.0311,-0.4553,0.7386,-1.4141,-9.0319,22.553,0.913
622,-7.2875,-0.4481,0.6791,-1.4004,-9.3124,22.6723,0.9081
623,-7.2338,-0.4164,0.8496,-1.5597,-9.954,23.2498,0.9181
624,-6.8896,-0.3595,0.9199,-1.6695,-13.7098,23.1956,0.915
625,-7.0076,-0.4496,0.7528,-1.43,-9.4406,22.6006,0.9133
626,-6.6075,-0.4498,0.8682,-1.4942,-10.0441,22.551,0.9125
627,-7.1786,-0.4213,0.6996,-1.4286,-8.9465,22.5146,0.9137
628,-6.9252,-0.4309,0.7867,-1.4709,-9.7898,22.6039,0.9133
629,-6.8499,-0.4624,0.756,-1.3792,-9.7352,22.4124,0.9318
630,-7.048,-0.4301,0.818,-1.5195,-9.9696,22.9237,0.9143
631,-7.1433,-0.4518,0.8403,-1.5265,-9.6624,23.1345,0.9211
632,-6.9683,-0.3798,0.8311,-1.5834,-14.082,22.9953,0.9164
633,-6.7522,-0.3606,0.9233,-1.6519,-14.365,23.061,0.9106
634,-6.9693,-0.44,0.7948,-1.4691,-9.6214,22.7155,0.9119
635,-6.7433,-0.4382,0.8175,-1.4773,-10.1297,22.5275,0.9164
636,-7.0065,-0.4329,0.9519,-1.6164,-10.3083,23.3978,0.9168
637,-6.832,-0.4078,0.7499,-1.4542,-9.6942,22.2777,0.9094
638,-7.354,-0.4374,0.6787,-1.3946,-8.6476,22.6849,0.9169
639,-6.9866,-0.442,0.7615,-1.4429,-9.6269,22.605,0.9144
640,-6.9242,-0.4335,0.7708,-1.45,-9.6473,22.5379,0.9135
641,-6.7819,-0.4456,0.8344,-1.4944,-9.7832,22.6273,0.9141
642,-6.5498,-0.3616,0.967,-1.6628,-14.5753,22.9891,0.9159
643,-7.2631,-0.4204,0.7966,-1.529,-9.3907,23.0528,0.9189
644,-6.9122,-0.4569,0.8118,-1.4635,-9.2905,22.7199,0.9144
645,-6.8544,-0.4389,0.7723,-1.4448,-9.8377,22.4675,0.9087
646,-6.9285,-0.4474,0.798,-1.4588,-9.3707,22.6476,0.917
647,-8.256,-0.36,0.6072,-1.5655,-12.6435,23.7492,0.9139
648,-7.8267,-0.4695,0.5365,-1.3338,-9.0077,22.8847,0.8883
649,-7.0422,-0.4399,0.7815,-1.482,-9.3593,22.7416,0.9142
650,-6.9989,-0.4452,0.7533,-1.4383,-9.4481,22.5801,0.9137
651,-6.948,-0.435,0.7796,-1.4592,-9.7047,22.613,0.9143
652,-7.0619,-0.4822,0.6544,-1.3206,-8.3112,22.2609,0.9146
653,-7.0301,-0.4029,0.7388,-1.4905,-9.5705,22.5021,0.9208
654,-6.7811,-0.4393,0.8089,-1.4712,-10.0597,22.536,0.911
655,-7.0634,-0.4265,0.7003,-1.4244,-9.5912,22.4255,0.9159
656,-7.0193,-0.422,0.8488,-1.5359,-10.0483,22.9776,0.9142
657,-7.0759,-0.4806,0.704,-1.3714,-8.7409,22.5118,0.9119
658,-6.8112,-0.4402,0.7806,-1.4489,-9.8259,22.4519,0.9107
659,-7.1,-0.4246,0.776,-1.4932,-9.5676,22.7784,0.914
660,-6.9138,-0.4368,0.7707,-1.4448,-9.6807,22.5292,0.9123
661,-7.0166,-0.4521,0.7545,-1.4193,-9.4557,22.6345,0.9105
662,-6.7105,-0.4799,0.8216,-1.4059,-9.8697,22.5259,0.9352
663,-6.9789,-0.4256,0.7281,-1.4373,-9.4429,22.4078,0.9108
664,-7.9199,-0.4098,0.6774,-1.5306,-13.8548,23.7438,0.8944
665,-7.3216,-0.4557,0.696,-1.4067,-9.5205,22.8274,0.9046
666,-6.9816,-0.4297,0.7495,-1.4227,-9.3271,22.5043,0.9133
667,-6.789,-0.4356,0.7362,-1.4133,-9.6719,22.2328,0.9091
668,-6.9951,-0.4298,0.756,-1.4508,-9.535,22.5536,0.9146
669,-7.8485,-0.4094,0.6919,-1.5392,-13.9126,23.7126,0.9018
670,-7.0311,-0.4236,0.7388,-1.4444,-9.3284,22.5125,0.9093
671,-6.8336,-0.4741,0.7549,-1.3662,-9.5911,22.4005,0.9302
672,-6.9507,-0.4363,0.778,-1.4523,-9.6655,22.6138,0.9142
673,-6.9561,-0.4336,0.7752,-1.4607,-9.7064,22.6015,0.9142
674,-6.9109,-0.4661,0.7544,-1.4111,-9.0755,22.4879,0.9118
675,-6.8829,-0.4356,0.7824,-1.4599,-9.7809,22.5407,0.9113
676,-6.9667,-0.4082,0.7586,-1.4696,-9.6242,22.4937,0.9098
677,-6.7939,-0.3719,0.883,-1.6184,-13.9114,22.9563,0.9144
678,-6.9086,-0.4299,0.7962,-1.4788,-9.4744,22.6009,0.905
679,-6.9444,-0.4278,0.7825,-1.4792,-9.7465,22.6098,0.9093
680,-6.6872,-0.4684,0.7981,-1.3916,-10.1046,22.4097,0.9311
681,-7.04,-0.4251,0.7942,-1.4945,-9.6963,22.7882,0.914
682,-6.912,-0.4372,0.7981,-1.4697,-9.8163,22.6581,0.9091
683,-6.8583,-0.4418,0.8044,-1.4723,-9.8216,22.6152,0.9155
684,-6.8031,-0.4009,0.7476,-1.472,-10.0243,22.2521,0.9112
685,-6.8208,-0.3611,0.774,-1.5501,-9.3472,22.2804,0.9156
